cuadro;no;nivel;departamento;provincia;municipio_tioc;area_y_estado_civil;2001_total;2001_hombres;2001_mujeres;2001_grupo_de_dedad__15_a_17;2001_grupo_de_dedad__18_a_28;2001_grupo_de_dedad__29_a_39;2001_grupo_de_dedad__40_a_59;2001_grupo_de_dedad__60_o_mas;2012_total;2012_hombres;2012_mujeres;2012_grupo_de_dedad__15_a_17;2012_grupo_de_dedad__18_a_28;2012_grupo_de_dedad__29_a_39;2012_grupo_de_dedad__40_a_59;2012_grupo_de_dedad__60_o_mas;2024_total;2024_hombres;2024_mujeres;2024_grupo_de_dedad__15_a_17;2024_grupo_de_dedad__18_a_28;2024_grupo_de_dedad__29_a_39;2024_grupo_de_dedad__40_a_59;2024_grupo_de_dedad__60_o_mas
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7306;5283;Provincia;Oruro;Abaroa;;Casado;9,562;4,607;4,955;30;1,545;2,505;3,812;1,670;10,681;5,184;5,497;44;1,305;2,670;4,288;2,374;11,072;5,298;5,774;7;646;2,393;5,017;3,009
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7307;5284;Provincia;Oruro;Abaroa;;Conviviente o concubino;748;379;369;25;486;141;79;17;2,253;1,150;1,103;76;1,228;660;246;43;4,471;2,181;2,290;28;1,845;1,784;712;102
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7308;5285;Provincia;Oruro;Abaroa;;Separado;116;72;44;1;20;29;53;13;220;150;70;2;34;56;97;31;574;343;231;6;97;177;236;58
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7309;5286;Provincia;Oruro;Abaroa;;Divorciado;77;37;40;0;9;12;33;23;131;61;70;0;5;20;61;45;369;190;179;1;8;75;202;83
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7310;5287;Provincia;Oruro;Abaroa;;Viudo;1,266;814;452;1;11;32;352;870;1,381;906;475;1;37;70;339;934;1,569;1,015;554;2;15;65;317;1,170
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7311;5288;Provincia;Oruro;Abaroa;;Sin especificar;;;;;;;;;44;22;22;0;11;14;12;7;637;279;358;33;206;125;167;106
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7312;5289;Provincia;Oruro;Abaroa;;Urbana;4,446;2,385;2,061;799;1,399;788;915;545;8,044;4,318;3,726;994;2,866;1,646;1,566;972;8,716;4,830;3,886;945;2,686;2,159;1,833;1,093
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7313;5290;Provincia;Oruro;Abaroa;;Soltero;2,023;894;1,129;782;976;126;99;40;3,465;1,620;1,845;958;1,769;394;256;88;3,761;1,876;1,885;921;1,818;583;320;119
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7314;5291;Provincia;Oruro;Abaroa;;Casado;1,846;1,095;751;6;279;582;696;283;2,996;1,671;1,325;11;479;893;1,062;551;2,546;1,469;1,077;2;196;781;1,012;555
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7315;5292;Provincia;Oruro;Abaroa;;Conviviente o concubino;217;128;89;11;130;51;16;9;1,004;590;414;24;586;297;86;11;1,405;774;631;10;580;587;207;21
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7316;5293;Provincia;Oruro;Abaroa;;Separado;51;38;13;0;9;13;26;3;104;83;21;0;16;29;42;17;236;179;57;0;41;93;81;21
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7317;5294;Provincia;Oruro;Abaroa;;Divorciado;35;19;16;0;3;9;18;5;51;29;22;0;3;6;25;17;163;105;58;0;5;46;77;35
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7318;5295;Provincia;Oruro;Abaroa;;Viudo;274;211;63;0;2;7;60;205;414;321;93;1;11;22;92;288;463;348;115;1;10;30;103;319
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7319;5296;Provincia;Oruro;Abaroa;;Sin especificar;;;;;;;;;10;4;6;0;2;5;3;0;142;79;63;11;36;39;33;23
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7320;5297;Provincia;Oruro;Abaroa;;Rural;12,284;5,780;6,504;1,045;2,942;2,322;3,753;2,222;13,960;6,428;7,532;1,077;3,183;2,775;4,167;2,758;20,041;8,974;11,067;1,335;4,899;4,074;5,883;3,850
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7321;5298;Provincia;Oruro;Abaroa;;Soltero;2,938;1,362;1,576;1,005;1,294;265;240;134;3,829;1,653;2,176;990;1,660;537;434;208;6,304;2,622;3,682;1,282;2,950;1,031;745;296
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7322;5299;Provincia;Oruro;Abaroa;;Casado;7,716;3,512;4,204;24;1,266;1,923;3,116;1,387;7,685;3,513;4,172;33;826;1,777;3,226;1,823;8,526;3,829;4,697;5;450;1,612;4,005;2,454
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7323;5300;Provincia;Oruro;Abaroa;;Conviviente o concubino;531;251;280;14;356;90;63;8;1,249;560;689;52;642;363;160;32;3,066;1,407;1,659;18;1,265;1,197;505;81
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7324;5301;Provincia;Oruro;Abaroa;;Separado;65;34;31;1;11;16;27;10;116;67;49;2;18;27;55;14;338;164;174;6;56;84;155;37
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7325;5302;Provincia;Oruro;Abaroa;;Divorciado;42;18;24;0;6;3;15;18;80;32;48;0;2;14;36;28;206;85;121;1;3;29;125;48
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7326;5303;Provincia;Oruro;Abaroa;;Viudo;992;603;389;1;9;25;292;665;967;585;382;0;26;48;247;646;1,106;667;439;1;5;35;214;851
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7327;5304;Provincia;Oruro;Abaroa;;Sin especificar;;;;;;;;;34;18;16;0;9;9;9;7;495;200;295;22;170;86;134;83
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7328;5305;Municipio/TIOC;Oruro;Abaroa;Challapata;Challapata;14,594;7,137;7,457;1,685;3,918;2,737;3,956;2,298;19,151;9,392;9,759;1,853;5,412;3,888;4,901;3,097;24,837;11,915;12,922;2,000;6,777;5,436;6,513;4,111
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7329;5306;Municipio/TIOC;Oruro;Abaroa;Challapata;Soltero;4,405;1,990;2,415;1,631;2,024;337;264;149;6,423;2,872;3,551;1,751;3,063;799;562;248;8,685;3,827;4,858;1,930;4,198;1,354;868;335
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7330;5307;Municipio/TIOC;Oruro;Abaroa;Challapata;Casado;8,247;4,000;4,247;27;1,415;2,216;3,228;1,361;9,243;4,509;4,734;36;1,182;2,405;3,677;1,943;9,590;4,624;4,966;7;606;2,166;4,320;2,491
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7331;5308;Municipio/TIOC;Oruro;Abaroa;Challapata;Conviviente o concubino;662;339;323;25;442;116;63;16;1,931;999;932;65;1,086;536;207;37;3,882;1,896;1,986;27;1,684;1,527;558;86
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7332;5309;Municipio/TIOC;Oruro;Abaroa;Challapata;Separado;98;60;38;1;17;27;43;10;196;133;63;0;32;53;86;25;479;293;186;4;87;154;188;46
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7333;5310;Municipio/TIOC;Oruro;Abaroa;Challapata;Divorciado;73;35;38;0;9;10;32;22;116;58;58;0;5;17;55;39;324;169;155;1;8;71;175;69
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7334;5311;Municipio/TIOC;Oruro;Abaroa;Challapata;Viudo;1,109;713;396;1;11;31;326;740;1,198;799;399;1;33;64;302;798;1,348;876;472;2;15;59;277;995
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7335;5312;Municipio/TIOC;Oruro;Abaroa;Challapata;Sin especificar;;;;;;;;;44;22;22;0;11;14;12;7;529;230;299;29;179;105;127;89
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7336;5313;Municipio/TIOC;Oruro;Abaroa;Challapata;Urbana;4,446;2,385;2,061;799;1,399;788;915;545;8,044;4,318;3,726;994;2,866;1,646;1,566;972;8,716;4,830;3,886;945;2,686;2,159;1,833;1,093
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7337;5314;Municipio/TIOC;Oruro;Abaroa;Challapata;Soltero;2,023;894;1,129;782;976;126;99;40;3,465;1,620;1,845;958;1,769;394;256;88;3,761;1,876;1,885;921;1,818;583;320;119
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7338;5315;Municipio/TIOC;Oruro;Abaroa;Challapata;Casado;1,846;1,095;751;6;279;582;696;283;2,996;1,671;1,325;11;479;893;1,062;551;2,546;1,469;1,077;2;196;781;1,012;555
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7339;5316;Municipio/TIOC;Oruro;Abaroa;Challapata;Conviviente o concubino;217;128;89;11;130;51;16;9;1,004;590;414;24;586;297;86;11;1,405;774;631;10;580;587;207;21
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7340;5317;Municipio/TIOC;Oruro;Abaroa;Challapata;Separado;51;38;13;0;9;13;26;3;104;83;21;0;16;29;42;17;236;179;57;0;41;93;81;21
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7341;5318;Municipio/TIOC;Oruro;Abaroa;Challapata;Divorciado;35;19;16;0;3;9;18;5;51;29;22;0;3;6;25;17;163;105;58;0;5;46;77;35
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7342;5319;Municipio/TIOC;Oruro;Abaroa;Challapata;Viudo;274;211;63;0;2;7;60;205;414;321;93;1;11;22;92;288;463;348;115;1;10;30;103;319
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7343;5320;Municipio/TIOC;Oruro;Abaroa;Challapata;Sin especificar;;;;;;;;;10;4;6;0;2;5;3;0;142;79;63;11;36;39;33;23
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7344;5321;Municipio/TIOC;Oruro;Abaroa;Challapata;Rural;10,148;4,752;5,396;886;2,519;1,949;3,041;1,753;11,107;5,074;6,033;859;2,546;2,242;3,335;2,125;16,121;7,085;9,036;1,055;4,091;3,277;4,680;3,018
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7345;5322;Municipio/TIOC;Oruro;Abaroa;Challapata;Soltero;2,382;1,096;1,286;849;1,048;211;165;109;2,958;1,252;1,706;793;1,294;405;306;160;4,924;1,951;2,973;1,009;2,380;771;548;216
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7346;5323;Municipio/TIOC;Oruro;Abaroa;Challapata;Casado;6,401;2,905;3,496;21;1,136;1,634;2,532;1,078;6,247;2,838;3,409;25;703;1,512;2,615;1,392;7,044;3,155;3,889;5;410;1,385;3,308;1,936
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7347;5324;Municipio/TIOC;Oruro;Abaroa;Challapata;Conviviente o concubino;445;211;234;14;312;65;47;7;927;409;518;41;500;239;121;26;2,477;1,122;1,355;17;1,104;940;351;65
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7348;5325;Municipio/TIOC;Oruro;Abaroa;Challapata;Separado;47;22;25;1;8;14;17;7;92;50;42;0;16;24;44;8;243;114;129;4;46;61;107;25
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7349;5326;Municipio/TIOC;Oruro;Abaroa;Challapata;Divorciado;38;16;22;0;6;1;14;17;65;29;36;0;2;11;30;22;161;64;97;1;3;25;98;34
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7350;5327;Municipio/TIOC;Oruro;Abaroa;Challapata;Viudo;835;502;333;1;9;24;266;535;784;478;306;0;22;42;210;510;885;528;357;1;5;29;174;676
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7351;5328;Municipio/TIOC;Oruro;Abaroa;Challapata;Sin especificar;;;;;;;;;34;18;16;0;9;9;9;7;387;151;236;18;143;66;94;66
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7352;5329;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;Santuario de Quillacas;2,136;1,028;1,108;159;423;373;712;469;2,853;1,354;1,499;218;637;533;832;633;3,920;1,889;2,031;280;808;797;1,203;832
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7353;5330;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;Soltero;556;266;290;156;246;54;75;25;871;401;470;197;366;132;128;48;1,380;671;709;273;570;260;197;80
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7354;5331;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;Casado;1,315;607;708;3;130;289;584;309;1,438;675;763;8;123;265;611;431;1,482;674;808;0;40;227;697;518
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7355;5332;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;Conviviente o concubino;86;40;46;0;44;25;16;1;322;151;171;11;142;124;39;6;589;285;304;1;161;257;154;16
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7356;5333;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;Separado;18;12;6;0;3;2;10;3;24;17;7;2;2;3;11;6;95;50;45;2;10;23;48;12
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7357;5334;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;Divorciado;4;2;2;0;0;2;1;1;15;3;12;0;0;3;6;6;45;21;24;0;0;4;27;14
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  7358;5335;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;Viudo;157;101;56;0;0;1;26;130;183;107;76;0;4;6;37;136;221;139;82;0;0;6;40;175
