cuadro;no;nivel;departamento;provincia;municipio_tioc;area_y_estado_civil;2001_total;2001_hombres;2001_mujeres;2001_grupo_de_dedad__15_a_17;2001_grupo_de_dedad__18_a_28;2001_grupo_de_dedad__29_a_39;2001_grupo_de_dedad__40_a_59;2001_grupo_de_dedad__60_o_mas;2012_total;2012_hombres;2012_mujeres;2012_grupo_de_dedad__15_a_17;2012_grupo_de_dedad__18_a_28;2012_grupo_de_dedad__29_a_39;2012_grupo_de_dedad__40_a_59;2012_grupo_de_dedad__60_o_mas;2024_total;2024_hombres;2024_mujeres;2024_grupo_de_dedad__15_a_17;2024_grupo_de_dedad__18_a_28;2024_grupo_de_dedad__29_a_39;2024_grupo_de_dedad__40_a_59;2024_grupo_de_dedad__60_o_mas
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7371;5348;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;Conviviente o concubino;4.0;3.9;4.2;0.0;10.4;6.7;2.2;0.2;11.3;11.2;11.4;5.0;22.3;23.3;4.7;0.9;15.0;15.1;15.0;0.4;19.9;32.2;12.8;1.9
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7372;5349;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;Separado;0.8;1.2;0.5;0.0;0.7;0.5;1.4;0.6;0.8;1.3;0.5;0.9;0.3;0.6;1.3;0.9;2.4;2.6;2.2;0.7;1.2;2.9;4.0;1.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7373;5350;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;Divorciado;0.2;0.2;0.2;0.0;0.0;0.5;0.1;0.2;0.5;0.2;0.8;0.0;0.0;0.6;0.7;0.9;1.1;1.1;1.2;0.0;0.0;0.5;2.2;1.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7374;5351;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;Viudo;7.4;9.8;5.1;0.0;0.0;0.3;3.7;27.7;6.4;7.9;5.1;0.0;0.6;1.1;4.4;21.5;5.6;7.4;4.0;0.0;0.0;0.8;3.3;21.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7375;5352;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;Sin especificar;;;;;;;;;;;;;;;;;2.8;2.6;2.9;1.4;3.3;2.5;3.3;2.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7376;5353;Provincia;Oruro;Carangas;;Carangas;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7377;5354;Provincia;Oruro;Carangas;;Soltero;26.8;24.2;29.2;96.4;57.4;16.8;6.8;5.0;30.0;28.8;31.0;95.4;63.1;23.8;10.8;5.8;37.6;36.9;38.2;95.9;72.7;34.1;16.9;7.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7378;5355;Provincia;Oruro;Carangas;;Casado;58.3;57.1;59.3;0.8;25.9;74.2;83.6;66.2;50.3;48.6;51.8;1.5;15.5;50.3;76.7;67.0;36.5;35.1;37.9;0.2;4.6;29.4;58.7;64.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7379;5356;Provincia;Oruro;Carangas;;Conviviente o concubino;5.9;6.1;5.8;2.6;16.4;6.7;2.4;1.7;11.1;11.0;11.1;2.8;20.4;24.2;5.3;1.6;14.8;15.1;14.5;1.6;17.8;30.0;12.4;2.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7380;5357;Provincia;Oruro;Carangas;;Separado;0.6;0.7;0.4;0.0;0.1;0.8;1.1;0.4;1.1;1.2;0.9;0.0;0.4;0.9;2.0;1.0;1.7;2.0;1.4;0.2;0.9;1.8;2.5;1.8
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7381;5358;Provincia;Oruro;Carangas;;Divorciado;0.5;0.5;0.5;0.0;0.1;0.3;0.7;0.9;0.6;0.5;0.6;0.0;0.2;0.3;0.9;0.9;1.3;1.3;1.3;0.0;0.2;0.5;2.6;2.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7382;5359;Provincia;Oruro;Carangas;;Viudo;7.8;11.3;4.7;0.2;0.0;1.2;5.5;25.8;7.1;9.9;4.5;0.4;0.4;0.5;4.3;23.7;4.8;6.6;3.0;0.1;0.1;0.6;3.3;19.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7383;5360;Provincia;Oruro;Carangas;;Sin especificar;;;;;;;;;;;;;;;;;3.4;3.0;3.7;2.1;3.7;3.6;3.6;2.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7384;5361;Provincia;Oruro;Carangas;;Urbana;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7385;5362;Provincia;Oruro;Carangas;;Soltero;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7386;5363;Provincia;Oruro;Carangas;;Casado;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7387;5364;Provincia;Oruro;Carangas;;Conviviente o concubino;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7388;5365;Provincia;Oruro;Carangas;;Separado;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7389;5366;Provincia;Oruro;Carangas;;Divorciado;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7390;5367;Provincia;Oruro;Carangas;;Viudo;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7391;5368;Provincia;Oruro;Carangas;;Sin especificar;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7392;5369;Provincia;Oruro;Carangas;;Rural;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7393;5370;Provincia;Oruro;Carangas;;Soltero;26.8;24.2;29.2;96.4;57.4;16.8;6.8;5.0;30.0;28.8;31.0;95.4;63.1;23.8;10.8;5.8;37.6;36.9;38.2;95.9;72.7;34.1;16.9;7.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7394;5371;Provincia;Oruro;Carangas;;Casado;58.3;57.1;59.3;0.8;25.9;74.2;83.6;66.2;50.3;48.6;51.8;1.5;15.5;50.3;76.7;67.0;36.5;35.1;37.9;0.2;4.6;29.4;58.7;64.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7395;5372;Provincia;Oruro;Carangas;;Conviviente o concubino;5.9;6.1;5.8;2.6;16.4;6.7;2.4;1.7;11.1;11.0;11.1;2.8;20.4;24.2;5.3;1.6;14.8;15.1;14.5;1.6;17.8;30.0;12.4;2.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7396;5373;Provincia;Oruro;Carangas;;Separado;0.6;0.7;0.4;0.0;0.1;0.8;1.1;0.4;1.1;1.2;0.9;0.0;0.4;0.9;2.0;1.0;1.7;2.0;1.4;0.2;0.9;1.8;2.5;1.8
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7397;5374;Provincia;Oruro;Carangas;;Divorciado;0.5;0.5;0.5;0.0;0.1;0.3;0.7;0.9;0.6;0.5;0.6;0.0;0.2;0.3;0.9;0.9;1.3;1.3;1.3;0.0;0.2;0.5;2.6;2.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7398;5375;Provincia;Oruro;Carangas;;Viudo;7.8;11.3;4.7;0.2;0.0;1.2;5.5;25.8;7.1;9.9;4.5;0.4;0.4;0.5;4.3;23.7;4.8;6.6;3.0;0.1;0.1;0.6;3.3;19.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7399;5376;Provincia;Oruro;Carangas;;Sin especificar;;;;;;;;;;;;;;;;;3.4;3.0;3.7;2.1;3.7;3.6;3.6;2.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7400;5377;Municipio/TIOC;Oruro;Carangas;Corque;Corque;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7401;5378;Municipio/TIOC;Oruro;Carangas;Corque;Soltero;26.2;23.1;28.9;96.9;57.1;16.1;6.6;4.4;29.3;27.5;31.0;95.0;62.9;23.6;10.6;5.6;37.6;37.1;38.1;95.9;72.6;34.1;16.8;7.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7402;5379;Municipio/TIOC;Oruro;Carangas;Corque;Casado;58.9;58.2;59.5;0.6;26.0;74.6;83.9;66.9;51.0;49.9;52.0;1.6;15.8;49.8;77.3;67.7;36.4;35.0;37.8;0.2;4.8;29.2;58.6;64.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7403;5380;Municipio/TIOC;Oruro;Carangas;Corque;Conviviente o concubino;6.0;6.1;5.9;2.4;16.7;7.2;2.3;1.7;11.1;11.3;10.8;3.0;20.2;24.9;5.4;1.8;15.0;15.2;14.8;1.5;18.0;30.3;12.5;2.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7404;5381;Municipio/TIOC;Oruro;Carangas;Corque;Separado;0.6;0.8;0.5;0.0;0.1;0.8;1.2;0.5;1.1;1.2;0.9;0.0;0.4;0.8;2.0;1.0;1.7;2.1;1.3;0.2;0.9;1.9;2.5;1.8
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7405;5382;Municipio/TIOC;Oruro;Carangas;Corque;Divorciado;0.6;0.5;0.6;0.0;0.2;0.2;0.8;1.0;0.6;0.4;0.7;0.0;0.2;0.4;0.9;0.8;1.3;1.3;1.2;0.0;0.1;0.6;2.5;2.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7406;5383;Municipio/TIOC;Oruro;Carangas;Corque;Viudo;7.7;11.2;4.6;0.2;0.0;1.1;5.2;25.4;7.0;9.7;4.6;0.5;0.4;0.5;3.9;23.1;4.7;6.4;3.0;0.1;0.1;0.6;3.4;19.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7407;5384;Municipio/TIOC;Oruro;Carangas;Corque;Sin especificar;;;;;;;;;;;;;;;;;3.3;3.0;3.7;2.0;3.5;3.4;3.8;2.8
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7408;5385;Municipio/TIOC;Oruro;Carangas;Corque;Urbana;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7409;5386;Municipio/TIOC;Oruro;Carangas;Corque;Soltero;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7410;5387;Municipio/TIOC;Oruro;Carangas;Corque;Casado;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7411;5388;Municipio/TIOC;Oruro;Carangas;Corque;Conviviente o concubino;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7412;5389;Municipio/TIOC;Oruro;Carangas;Corque;Separado;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7413;5390;Municipio/TIOC;Oruro;Carangas;Corque;Divorciado;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7414;5391;Municipio/TIOC;Oruro;Carangas;Corque;Viudo;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7415;5392;Municipio/TIOC;Oruro;Carangas;Corque;Sin especificar;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7416;5393;Municipio/TIOC;Oruro;Carangas;Corque;Rural;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7417;5394;Municipio/TIOC;Oruro;Carangas;Corque;Soltero;26.2;23.1;28.9;96.9;57.1;16.1;6.6;4.4;29.3;27.5;31.0;95.0;62.9;23.6;10.6;5.6;37.6;37.1;38.1;95.9;72.6;34.1;16.8;7.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7418;5395;Municipio/TIOC;Oruro;Carangas;Corque;Casado;58.9;58.2;59.5;0.6;26.0;74.6;83.9;66.9;51.0;49.9;52.0;1.6;15.8;49.8;77.3;67.7;36.4;35.0;37.8;0.2;4.8;29.2;58.6;64.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7419;5396;Municipio/TIOC;Oruro;Carangas;Corque;Conviviente o concubino;6.0;6.1;5.9;2.4;16.7;7.2;2.3;1.7;11.1;11.3;10.8;3.0;20.2;24.9;5.4;1.8;15.0;15.2;14.8;1.5;18.0;30.3;12.5;2.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7420;5397;Municipio/TIOC;Oruro;Carangas;Corque;Separado;0.6;0.8;0.5;0.0;0.1;0.8;1.2;0.5;1.1;1.2;0.9;0.0;0.4;0.8;2.0;1.0;1.7;2.1;1.3;0.2;0.9;1.9;2.5;1.8
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  7421;5398;Municipio/TIOC;Oruro;Carangas;Corque;Divorciado;0.6;0.5;0.6;0.0;0.2;0.2;0.8;1.0;0.6;0.4;0.7;0.0;0.2;0.4;0.9;0.8;1.3;1.3;1.2;0.0;0.1;0.6;2.5;2.1
