cuadro;no;nivel;departamento;provincia;municipio_tioc;area;2021_mujeres_con_hijos;2021_partos_atendidos_por_personal_calificado;2024_mujeres_con_hijos;2024_partos_atendidos_por_personal_calificado
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;867;Municipio;Potosí;Charcas;San Pedro;Rural;2,461;276;1,798;961
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;868;Municipio;Potosí;Charcas;Toro Toro;Toro Toro;1,015;155;727;473
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;869;Municipio;Potosí;Charcas;Toro Toro;Urbana;;;;
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;870;Municipio;Potosí;Charcas;Toro Toro;Rural;1,015;155;727;473
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;871;Provincia;Potosí;Nor Chichas;;Nor Chichas;3,073;1,273;2,202;1,980
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;872;Provincia;Potosí;Nor Chichas;;Urbana;;;204;198
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;873;Provincia;Potosí;Nor Chichas;;Rural;3,073;1,273;1,998;1,782
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;874;Municipio;Potosí;Nor Chichas;Cotagaita;Cotagaita;2,165;963;1,652;1,499
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;875;Municipio;Potosí;Nor Chichas;Cotagaita;Urbana;;;204;198
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;876;Municipio;Potosí;Nor Chichas;Cotagaita;Rural;2,165;963;1,448;1,301
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;877;Municipio;Potosí;Nor Chichas;Vitichi;Vitichi;908;310;550;481
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;878;Municipio;Potosí;Nor Chichas;Vitichi;Urbana;;;;
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;879;Municipio;Potosí;Nor Chichas;Vitichi;Rural;908;310;550;481
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;880;Provincia;Potosí;Alonso de Ibáñez;;Alonso de Ibáñez;2,849;400;1,558;951
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;881;Provincia;Potosí;Alonso de Ibáñez;;Urbana;;;160;133
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;882;Provincia;Potosí;Alonso de Ibáñez;;Rural;2,849;400;1,398;818
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;883;Municipio;Potosí;Alonso de Ibáñez;Sacaca;Sacaca;1,894;292;1,059;637
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;884;Municipio;Potosí;Alonso de Ibáñez;Sacaca;Urbana;;;160;133
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;885;Municipio;Potosí;Alonso de Ibáñez;Sacaca;Rural;1,894;292;899;504
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;886;Municipio;Potosí;Alonso de Ibáñez;Caripuyo;Caripuyo;955;108;499;314
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;887;Municipio;Potosí;Alonso de Ibáñez;Caripuyo;Urbana;;;;
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;888;Municipio;Potosí;Alonso de Ibáñez;Caripuyo;Rural;955;108;499;314
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;889;Provincia;Potosí;Sur Chichas;;Sur Chichas;4,018;2,763;3,583;3,360
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;890;Provincia;Potosí;Sur Chichas;;Urbana;2,056;1,767;1,805;1,755
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;891;Provincia;Potosí;Sur Chichas;;Rural;1,962;996;1,778;1,605
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;892;Municipio;Potosí;Sur Chichas;Tupiza;Tupiza;3,091;2,050;2,905;2,719
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;893;Municipio;Potosí;Sur Chichas;Tupiza;Urbana;1,612;1,399;1,805;1,755
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;894;Municipio;Potosí;Sur Chichas;Tupiza;Rural;1,479;651;1,100;964
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;895;Municipio;Potosí;Sur Chichas;Atocha;Atocha;927;713;678;641
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;896;Municipio;Potosí;Sur Chichas;Atocha;Urbana;444;368;;
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;897;Municipio;Potosí;Sur Chichas;Atocha;Rural;483;345;678;641
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;898;Provincia;Potosí;Nor Lípez;;Nor Lípez;1,038;477;886;788
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;899;Provincia;Potosí;Nor Lípez;;Urbana;;;170;155
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;900;Provincia;Potosí;Nor Lípez;;Rural;1,038;477;716;633
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;901;Municipio;Potosí;Nor Lípez;"Colcha ""K""";"Colcha ""K""";968;444;802;711
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;902;Municipio;Potosí;Nor Lípez;"Colcha ""K""";Urbana;;;170;155
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;903;Municipio;Potosí;Nor Lípez;"Colcha ""K""";Rural;968;444;632;556
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;904;Municipio;Potosí;Nor Lípez;San Pedro de Quemes;San Pedro de Quemes;70;33;84;77
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;905;Municipio;Potosí;Nor Lípez;San Pedro de Quemes;Urbana;;;;
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;906;Municipio;Potosí;Nor Lípez;San Pedro de Quemes;Rural;70;33;84;77
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;907;Provincia;Potosí;Sur Lípez;;Sur Lípez;512;185;392;301
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;908;Provincia;Potosí;Sur Lípez;;Urbana;;;;
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;909;Provincia;Potosí;Sur Lípez;;Rural;512;185;392;301
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;910;Municipio;Potosí;Sur Lípez;San Pablo;San Pablo;268;106;199;164
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;911;Municipio;Potosí;Sur Lípez;San Pablo;Urbana;;;;
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;912;Municipio;Potosí;Sur Lípez;San Pablo;Rural;268;106;199;164
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;913;Municipio;Potosí;Sur Lípez;Mojinete;Mojinete;66;25;61;49
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;914;Municipio;Potosí;Sur Lípez;Mojinete;Urbana;;;;
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;915;Municipio;Potosí;Sur Lípez;Mojinete;Rural;66;25;61;49
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;916;Municipio;Potosí;Sur Lípez;San Antonio de Esmoruco;San Antonio de Esmoruco;178;54;132;88
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;917;Municipio;Potosí;Sur Lípez;San Antonio de Esmoruco;Urbana;;;;
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;918;Municipio;Potosí;Sur Lípez;San Antonio de Esmoruco;Rural;178;54;132;88
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;919;Provincia;Potosí;José María Linares;;José María Linares;4,563;1,402;2,684;2,265
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;920;Provincia;Potosí;José María Linares;;Urbana;;;306;287
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;921;Provincia;Potosí;José María Linares;;Rural;4,563;1,402;2,378;1,978
