cuadro;no;nivel;departamento;provincia;municipio_tioc;sexo;2012_total;2012_establecimiento_de_salud_publico;2012_caja_de_salud;2012_establecimiento_de_salud_privado;2012_seguro_de_salud_privado;2012_medico_tradicional;2012_farmacia_o_se_automedica;2012_soluciones_caseras;2024_total;2024_establecimiento_de_salud_publico;2024_caja_de_salud;2024_establecimiento_de_salud_privado;2024_seguro_de_salud_privado;2024_medico_tradicional;2024_farmacia_o_se_automedica;2024_soluciones_caseras
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;665;Municipio;Oruro;Abaroa;Challapata;Hombres;18,417;8,348;1,482;604;449;4,631;5,270;6,508;18,417;13,843;1,673;1,711;1,457;7,484;8,421;13,813
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;666;Municipio;Oruro;Abaroa;Challapata;Mujeres;17,010;8,320;1,392;601;437;3,951;5,284;6,374;17,010;13,043;1,645;1,816;1,435;6,927;8,452;13,004
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;667;Municipio;Oruro;Abaroa;Quillacas;Santuario de Quillacas;5,161;3,031;524;254;183;1,689;1,909;2,969;5,161;4,327;652;658;609;2,113;2,138;3,783
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;668;Municipio;Oruro;Abaroa;Quillacas;Hombres;2,665;1,602;266;128;87;927;1,048;1,558;2,665;2,235;330;323;299;1,081;1,083;1,918
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;669;Municipio;Oruro;Abaroa;Quillacas;Mujeres;2,496;1,429;258;126;96;762;861;1,411;2,496;2,092;322;335;310;1,032;1,055;1,865
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;670;Provincia;Oruro;Carangas;;Carangas;18,605;7,430;1,002;686;374;4,035;3,620;6,791;18,605;15,902;1,742;1,990;1,552;7,919;7,701;13,929
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;671;Provincia;Oruro;Carangas;;Hombres;9,465;3,866;557;361;210;2,124;1,974;3,553;9,465;8,007;940;997;799;4,021;3,926;7,109
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;672;Provincia;Oruro;Carangas;;Mujeres;9,140;3,564;445;325;164;1,911;1,646;3,238;9,140;7,895;802;993;753;3,898;3,775;6,820
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;673;Municipio;Oruro;Carangas;Corque;Corque;16,101;5,953;741;570;284;3,013;2,665;5,571;16,101;13,673;1,412;1,625;1,186;6,614;6,586;12,016
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;674;Municipio;Oruro;Carangas;Corque;Hombres;8,170;3,114;412;296;157;1,599;1,474;2,932;8,170;6,862;751;806;614;3,346;3,338;6,118
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;675;Municipio;Oruro;Carangas;Corque;Mujeres;7,931;2,839;329;274;127;1,414;1,191;2,639;7,931;6,811;661;819;572;3,268;3,248;5,898
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;676;Municipio;Oruro;Carangas;Choque Cota;Choquecota;2,504;1,477;261;116;90;1,022;955;1,220;2,504;2,229;330;365;366;1,305;1,115;1,913
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;677;Municipio;Oruro;Carangas;Choque Cota;Hombres;1,295;752;145;65;53;525;500;621;1,295;1,145;189;191;185;675;588;991
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;678;Municipio;Oruro;Carangas;Choque Cota;Mujeres;1,209;725;116;51;37;497;455;599;1,209;1,084;141;174;181;630;527;922
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;679;Provincia;Oruro;Sajama;;Sajama;12,486;6,227;1,328;659;400;3,232;3,615;5,995;12,486;10,373;1,121;1,521;1,221;5,968;4,745;9,733
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;680;Provincia;Oruro;Sajama;;Hombres;6,500;3,226;825;329;217;1,634;1,931;3,047;6,500;5,323;630;779;617;3,086;2,491;4,997
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;681;Provincia;Oruro;Sajama;;Mujeres;5,986;3,001;503;330;183;1,598;1,684;2,948;5,986;5,050;491;742;604;2,882;2,254;4,736
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;682;Municipio;Oruro;Sajama;Curahuara de Carangas;Curahuara de Carangas;6,683;2,519;730;281;240;1,655;1,516;2,502;6,683;5,520;597;763;699;3,576;2,781;5,421
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;683;Municipio;Oruro;Sajama;Curahuara de Carangas;Hombres;3,472;1,312;498;135;129;826;835;1,295;3,472;2,824;334;393;354;1,830;1,456;2,775
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;684;Municipio;Oruro;Sajama;Curahuara de Carangas;Mujeres;3,211;1,207;232;146;111;829;681;1,207;3,211;2,696;263;370;345;1,746;1,325;2,646
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;685;Municipio;Oruro;Sajama;Turco;Turco;5,803;3,708;598;378;160;1,577;2,099;3,493;5,803;4,853;524;758;522;2,392;1,964;4,312
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;686;Municipio;Oruro;Sajama;Turco;Hombres;3,028;1,914;327;194;88;808;1,096;1,752;3,028;2,499;296;386;263;1,256;1,035;2,222
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;687;Municipio;Oruro;Sajama;Turco;Mujeres;2,775;1,794;271;184;72;769;1,003;1,741;2,775;2,354;228;372;259;1,136;929;2,090
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;688;Provincia;Oruro;Litoral;;Litoral;14,516;6,834;490;425;222;3,491;3,518;6,719;14,516;11,973;940;1,702;839;5,241;5,604;10,461
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;689;Provincia;Oruro;Litoral;;Hombres;7,441;3,538;285;211;136;1,790;1,915;3,485;7,441;6,103;463;905;412;2,649;2,872;5,340
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;690;Provincia;Oruro;Litoral;;Mujeres;7,075;3,296;205;214;86;1,701;1,603;3,234;7,075;5,870;477;797;427;2,592;2,732;5,121
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;691;Municipio;Oruro;Litoral;Huachacalla;Huachacalla;4,011;734;162;100;74;287;534;586;4,011;3,289;400;621;299;1,682;1,744;3,011
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;692;Municipio;Oruro;Litoral;Huachacalla;Hombres;2,074;455;105;59;54;179;389;366;2,074;1,672;206;333;154;869;902;1,536
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;693;Municipio;Oruro;Litoral;Huachacalla;Mujeres;1,937;279;57;41;20;108;145;220;1,937;1,617;194;288;145;813;842;1,475
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;694;Municipio;Oruro;Litoral;Escara;Escara;4,231;2,244;210;111;77;1,426;844;2,496;4,231;3,357;266;559;326;1,699;1,553;3,137
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;695;Municipio;Oruro;Litoral;Escara;Hombres;2,234;1,149;111;49;43;720;426;1,279;2,234;1,790;129;304;175;860;807;1,636
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;696;Municipio;Oruro;Litoral;Escara;Mujeres;1,997;1,095;99;62;34;706;418;1,217;1,997;1,567;137;255;151;839;746;1,501
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;697;Municipio;Oruro;Litoral;Cruz de Machacamarca;Cruz de Machacamarca;1,517;1,153;70;79;31;906;784;1,589;1,517;1,163;34;148;52;504;525;1,024
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;698;Municipio;Oruro;Litoral;Cruz de Machacamarca;Hombres;778;579;43;38;20;452;402;793;778;593;15;82;16;247;254;524
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;699;Municipio;Oruro;Litoral;Cruz de Machacamarca;Mujeres;739;574;27;41;11;454;382;796;739;570;19;66;36;257;271;500
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;700;Municipio;Oruro;Litoral;Yunguyo de Litoral;Yunguyo del Litoral;875;491;5;10;1;150;389;391;875;802;38;100;80;303;384;624
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;701;Municipio;Oruro;Litoral;Yunguyo de Litoral;Hombres;444;255;4;7;1;83;206;207;444;401;17;52;34;137;194;311
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;702;Municipio;Oruro;Litoral;Yunguyo de Litoral;Mujeres;431;236;1;3;0;67;183;184;431;401;21;48;46;166;190;313
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;703;Municipio;Oruro;Litoral;Esmeralda;Esmeralda;3,882;2,212;43;125;39;722;967;1,657;3,882;3,362;202;274;82;1,053;1,398;2,665
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;704;Municipio;Oruro;Litoral;Esmeralda;Hombres;1,911;1,100;22;58;18;356;492;840;1,911;1,647;96;134;33;536;715;1,333
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;705;Municipio;Oruro;Litoral;Esmeralda;Mujeres;1,971;1,112;21;67;21;366;475;817;1,971;1,715;106;140;49;517;683;1,332
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;706;Provincia;Oruro;Poopó;;Poopó;17,106;10,049;4,730;2,279;2,639;3,704;6,796;9,462;17,106;12,371;5,711;3,636;1,896;5,762;7,544;12,461
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;707;Provincia;Oruro;Poopó;;Hombres;8,801;4,997;2,436;1,172;1,396;1,828;3,461;4,657;8,801;6,197;3,095;1,876;908;2,959;3,832;6,319
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;708;Provincia;Oruro;Poopó;;Mujeres;8,305;5,052;2,294;1,107;1,243;1,876;3,335;4,805;8,305;6,174;2,616;1,760;988;2,803;3,712;6,142
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;709;Municipio;Oruro;Poopó;Poopó;Poopó;9,189;4,276;2,736;988;1,191;1,655;3,505;4,327;9,189;6,252;3,764;1,838;858;3,028;4,239;6,483
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;710;Municipio;Oruro;Poopó;Poopó;Hombres;4,726;2,109;1,427;493;613;813;1,801;2,147;4,726;3,098;2,034;926;409;1,564;2,160;3,306
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;711;Municipio;Oruro;Poopó;Poopó;Mujeres;4,463;2,167;1,309;495;578;842;1,704;2,180;4,463;3,154;1,730;912;449;1,464;2,079;3,177
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;712;Municipio;Oruro;Poopó;Pazña;Pazña;4,251;4,058;1,276;625;382;1,319;2,155;3,480;4,251;3,423;928;778;587;1,451;1,703;3,184
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;713;Municipio;Oruro;Poopó;Pazña;Hombres;2,177;2,057;631;323;198;659;1,075;1,678;2,177;1,728;508;392;273;730;865;1,598
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;714;Municipio;Oruro;Poopó;Pazña;Mujeres;2,074;2,001;645;302;184;660;1,080;1,802;2,074;1,695;420;386;314;721;838;1,586
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;715;Municipio;Oruro;Poopó;Antequera;Antequera;3,666;1,715;718;666;1,066;730;1,136;1,655;3,666;2,696;1,019;1,020;451;1,283;1,602;2,794
