cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;sexo_y_grupo_de_edad;2012_argentina;2012_brasil;2012_peru;2012_espanha;2012_chile;2012_mexico;2012_otros_paises;2012_sin_especificar;2012_total;2024_argentina;2024_brasil;2024_peru;2024_espanha;2024_chile;2024_mexico;2024_otros_paises;2024_sin_especificar;2024_total
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 4979;2956;Municipio/TIOC;Cochabamba;Carrasco;Entre Ríos;Entre Ríos;64.00;19.00;4.00;27.00;1.00;;11.00;2.00;128.00;176.00;86.00;13.00;42.00;23.00;;61.00;10.00;411.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 4980;2957;Municipio/TIOC;Cochabamba;Carrasco;Entre Ríos;0 a 17;56.00;12.00;;26.00;1.00;;4.00;1.00;100.00;149.00;60.00;2.00;38.00;20.00;;6.00;4.00;279.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 4981;2958;Municipio/TIOC;Cochabamba;Carrasco;Entre Ríos;18 a 29;4.00;4.00;1.00;;;;2.00;;11.00;25.00;8.00;4.00;3.00;;;8.00;4.00;52.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 4982;2959;Municipio/TIOC;Cochabamba;Carrasco;Entre Ríos;30 a 59;3.00;3.00;3.00;1.00;;;4.00;1.00;15.00;2.00;16.00;7.00;1.00;2.00;;40.00;2.00;70.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 4983;2960;Municipio/TIOC;Cochabamba;Carrasco;Entre Ríos;60 o más;1.00;;;;;;1.00;;2.00;;2.00;;;1.00;;7.00;;10.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 4984;2961;Municipio/TIOC;Cochabamba;Carrasco;Entre Ríos;Hombres;37.00;9.00;2.00;14.00;1.00;;6.00;2.00;71.00;90.00;45.00;9.00;25.00;12.00;;40.00;5.00;226.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 4985;2962;Municipio/TIOC;Cochabamba;Carrasco;Entre Ríos;0 a 17;31.00;6.00;;13.00;1.00;;2.00;1.00;54.00;79.00;33.00;2.00;22.00;10.00;;4.00;3.00;153.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 4986;2963;Municipio/TIOC;Cochabamba;Carrasco;Entre Ríos;18 a 29;3.00;1.00;1.00;;;;1.00;;6.00;11.00;4.00;2.00;2.00;;;3.00;1.00;23.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 4987;2964;Municipio/TIOC;Cochabamba;Carrasco;Entre Ríos;30 a 59;3.00;2.00;1.00;1.00;;;2.00;1.00;10.00;;7.00;5.00;1.00;1.00;;29.00;1.00;44.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 4988;2965;Municipio/TIOC;Cochabamba;Carrasco;Entre Ríos;60 o más;;;;;;;1.00;;1.00;;1.00;;;1.00;;4.00;;6.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 4989;2966;Municipio/TIOC;Cochabamba;Carrasco;Entre Ríos;Mujeres;27.00;10.00;2.00;13.00;;;5.00;;57.00;86.00;41.00;4.00;17.00;11.00;;21.00;5.00;185.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 4990;2967;Municipio/TIOC;Cochabamba;Carrasco;Entre Ríos;0 a 17;25.00;6.00;;13.00;;;2.00;;46.00;70.00;27.00;;16.00;10.00;;2.00;1.00;126.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 4991;2968;Municipio/TIOC;Cochabamba;Carrasco;Entre Ríos;18 a 29;1.00;3.00;;;;;1.00;;5.00;14.00;4.00;2.00;1.00;;;5.00;3.00;29.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 4992;2969;Municipio/TIOC;Cochabamba;Carrasco;Entre Ríos;30 a 59;;1.00;2.00;;;;2.00;;5.00;2.00;9.00;2.00;;1.00;;11.00;1.00;26.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 4993;2970;Municipio/TIOC;Cochabamba;Carrasco;Entre Ríos;60 o más;1.00;;;;;;;;1.00;;1.00;;;;;3.00;;4.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 4994;2971;Provincia;Cochabamba;Mizque;;Mizque;38.00;8.00;14.00;20.00;;;9.00;1.00;90.00;81.00;16.00;9.00;30.00;20.00;;18.00;6.00;180.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 4995;2972;Provincia;Cochabamba;Mizque;;0 a 17;38.00;4.00;;20.00;;;3.00;1.00;66.00;66.00;15.00;;24.00;18.00;;3.00;3.00;129.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 4996;2973;Provincia;Cochabamba;Mizque;;18 a 29;;4.00;5.00;;;;;;9.00;10.00;1.00;;4.00;1.00;;3.00;1.00;20.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 4997;2974;Provincia;Cochabamba;Mizque;;30 a 59;;;7.00;;;;2.00;;9.00;5.00;;3.00;2.00;1.00;;8.00;1.00;20.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 4998;2975;Provincia;Cochabamba;Mizque;;60 o más;;;2.00;;;;4.00;;6.00;;;6.00;;;;4.00;1.00;11.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 4999;2976;Provincia;Cochabamba;Mizque;;Hombres;19.00;5.00;1.00;15.00;;;5.00;1.00;46.00;45.00;8.00;;18.00;8.00;;8.00;2.00;89.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5000;2977;Provincia;Cochabamba;Mizque;;0 a 17;19.00;2.00;;15.00;;;1.00;1.00;38.00;38.00;7.00;;14.00;7.00;;1.00;1.00;68.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5001;2978;Provincia;Cochabamba;Mizque;;18 a 29;;3.00;1.00;;;;;;4.00;3.00;1.00;;2.00;;;1.00;;7.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5002;2979;Provincia;Cochabamba;Mizque;;30 a 59;;;;;;;1.00;;1.00;4.00;;;2.00;1.00;;5.00;;12.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5003;2980;Provincia;Cochabamba;Mizque;;60 o más;;;;;;;3.00;;3.00;;;;;;;1.00;1.00;2.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5004;2981;Provincia;Cochabamba;Mizque;;Mujeres;19.00;3.00;13.00;5.00;;;4.00;;44.00;36.00;8.00;9.00;12.00;12.00;;10.00;4.00;91.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5005;2982;Provincia;Cochabamba;Mizque;;0 a 17;19.00;2.00;;5.00;;;2.00;;28.00;28.00;8.00;;10.00;11.00;;2.00;2.00;61.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5006;2983;Provincia;Cochabamba;Mizque;;18 a 29;;1.00;4.00;;;;;;5.00;7.00;;;2.00;1.00;;2.00;1.00;13.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5007;2984;Provincia;Cochabamba;Mizque;;30 a 59;;;7.00;;;;1.00;;8.00;1.00;;3.00;;;;3.00;1.00;8.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5008;2985;Provincia;Cochabamba;Mizque;;60 o más;;;2.00;;;;1.00;;3.00;;;6.00;;;;3.00;;9.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5009;2986;Municipio/TIOC;Cochabamba;Mizque;Mizque;Mizque;33.00;3.00;8.00;18.00;;;7.00;1.00;70.00;75.00;8.00;5.00;29.00;19.00;;16.00;3.00;155.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5010;2987;Municipio/TIOC;Cochabamba;Mizque;Mizque;0 a 17;33.00;2.00;;18.00;;;1.00;1.00;55.00;62.00;8.00;;24.00;17.00;;3.00;;114.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5011;2988;Municipio/TIOC;Cochabamba;Mizque;Mizque;18 a 29;;1.00;3.00;;;;;;4.00;9.00;;;3.00;1.00;;1.00;1.00;15.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5012;2989;Municipio/TIOC;Cochabamba;Mizque;Mizque;30 a 59;;;4.00;;;;2.00;;6.00;4.00;;2.00;2.00;1.00;;8.00;1.00;18.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5013;2990;Municipio/TIOC;Cochabamba;Mizque;Mizque;60 o más;;;1.00;;;;4.00;;5.00;;;3.00;;;;4.00;1.00;8.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5014;2991;Municipio/TIOC;Cochabamba;Mizque;Mizque;Hombres;16.00;2.00;1.00;13.00;;;5.00;1.00;38.00;42.00;4.00;;18.00;8.00;;7.00;1.00;80.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5015;2992;Municipio/TIOC;Cochabamba;Mizque;Mizque;0 a 17;16.00;1.00;;13.00;;;1.00;1.00;32.00;36.00;4.00;;14.00;7.00;;1.00;;62.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5016;2993;Municipio/TIOC;Cochabamba;Mizque;Mizque;18 a 29;;1.00;1.00;;;;;;2.00;3.00;;;2.00;;;;;5.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5017;2994;Municipio/TIOC;Cochabamba;Mizque;Mizque;30 a 59;;;;;;;1.00;;1.00;3.00;;;2.00;1.00;;5.00;;11.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5018;2995;Municipio/TIOC;Cochabamba;Mizque;Mizque;60 o más;;;;;;;3.00;;3.00;;;;;;;1.00;1.00;2.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5019;2996;Municipio/TIOC;Cochabamba;Mizque;Mizque;Mujeres;17.00;1.00;7.00;5.00;;;2.00;;32.00;33.00;4.00;5.00;11.00;11.00;;9.00;2.00;75.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5020;2997;Municipio/TIOC;Cochabamba;Mizque;Mizque;0 a 17;17.00;1.00;;5.00;;;;;23.00;26.00;4.00;;10.00;10.00;;2.00;;52.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5021;2998;Municipio/TIOC;Cochabamba;Mizque;Mizque;18 a 29;;;2.00;;;;;;2.00;6.00;;;1.00;1.00;;1.00;1.00;10.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5022;2999;Municipio/TIOC;Cochabamba;Mizque;Mizque;30 a 59;;;4.00;;;;1.00;;5.00;1.00;;2.00;;;;3.00;1.00;7.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5023;3000;Municipio/TIOC;Cochabamba;Mizque;Mizque;60 o más;;;1.00;;;;1.00;;2.00;;;3.00;;;;3.00;;6.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5024;3001;Municipio/TIOC;Cochabamba;Mizque;Vila Vila;Vila Vila;2.00;1.00;5.00;1.00;;;1.00;;10.00;1.00;2.00;4.00;1.00;;;2.00;;10.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5025;3002;Municipio/TIOC;Cochabamba;Mizque;Vila Vila;0 a 17;2.00;1.00;;1.00;;;1.00;;5.00;;2.00;;;;;;;2.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5026;3003;Municipio/TIOC;Cochabamba;Mizque;Vila Vila;18 a 29;;;1.00;;;;;;1.00;;;;1.00;;;2.00;;3.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5027;3004;Municipio/TIOC;Cochabamba;Mizque;Vila Vila;30 a 59;;;3.00;;;;;;3.00;1.00;;1.00;;;;;;2.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5028;3005;Municipio/TIOC;Cochabamba;Mizque;Vila Vila;60 o más;;;1.00;;;;;;1.00;;;3.00;;;;;;3.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5029;3006;Municipio/TIOC;Cochabamba;Mizque;Vila Vila;Hombres;2.00;1.00;;1.00;;;;;4.00;1.00;;;;;;1.00;;2.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5030;3007;Municipio/TIOC;Cochabamba;Mizque;Vila Vila;0 a 17;2.00;1.00;;1.00;;;;;4.00;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5031;3008;Municipio/TIOC;Cochabamba;Mizque;Vila Vila;18 a 29;;;;;;;;;;;;;;;;1.00;;1.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5032;3009;Municipio/TIOC;Cochabamba;Mizque;Vila Vila;30 a 59;;;;;;;;;;1.00;;;;;;;;1.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5033;3010;Municipio/TIOC;Cochabamba;Mizque;Vila Vila;60 o más;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5034;3011;Municipio/TIOC;Cochabamba;Mizque;Vila Vila;Mujeres;;;5.00;;;;1.00;;6.00;;2.00;4.00;1.00;;;1.00;;8.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5035;3012;Municipio/TIOC;Cochabamba;Mizque;Vila Vila;0 a 17;;;;;;;1.00;;1.00;;2.00;;;;;;;2.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5036;3013;Municipio/TIOC;Cochabamba;Mizque;Vila Vila;18 a 29;;;1.00;;;;;;1.00;;;;1.00;;;1.00;;2.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5037;3014;Municipio/TIOC;Cochabamba;Mizque;Vila Vila;30 a 59;;;3.00;;;;;;3.00;;;1.00;;;;;;1.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 5038;3015;Municipio/TIOC;Cochabamba;Mizque;Vila Vila;60 o más;;;1.00;;;;;;1.00;;;3.00;;;;;;3.00
