cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;edad;area;2012_argentina;2012_brasil;2012_peru;2012_espanha;2012_chile;2012_mexico;2012_otros_paises;2012_sin_especificar;2012_total;2024_argentina;2024_brasil;2024_peru;2024_espanha;2024_chile;2024_mexico;2024_otros_paises;2024_sin_especificar;2024_total
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5167;3145;Provincia;Cochabamba;Bolívar;;60 o más;Urbana;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5168;3146;Provincia;Cochabamba;Bolívar;;Rural;Rural;3;1;5;2;;;3;2;16;5;3;;;1;;3;;12
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5169;3147;Provincia;Cochabamba;Bolívar;;0 a 17;Rural;3;1;;2;;;;1;7;5;3;;;;;;;8
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5170;3148;Provincia;Cochabamba;Bolívar;;18 a 29;Rural;;;5;;;;2;;7;;;;;1;;1;;2
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5171;3149;Provincia;Cochabamba;Bolívar;;30 a 59;Rural;;;;;;;1;1;2;;;;;;;1;;1
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5172;3150;Provincia;Cochabamba;Bolívar;;60 o más;Rural;;;;;;;;;;;;;;;;1;;1
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5173;3151;Municipio/TIOC;Cochabamba;Bolívar;Bolívar;Bolívar;Bolívar;3;1;5;2;;;3;2;16;5;3;;;1;;3;;12
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5174;3152;Municipio/TIOC;Cochabamba;Bolívar;Bolívar;0 a 17;Bolívar;3;1;;2;;;;1;7;5;3;;;;;;;8
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5175;3153;Municipio/TIOC;Cochabamba;Bolívar;Bolívar;18 a 29;Bolívar;;;5;;;;2;;7;;;;;1;;1;;2
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5176;3154;Municipio/TIOC;Cochabamba;Bolívar;Bolívar;30 a 59;Bolívar;;;;;;;1;1;2;;;;;;;1;;1
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5177;3155;Municipio/TIOC;Cochabamba;Bolívar;Bolívar;60 o más;Bolívar;;;;;;;;;;;;;;;;1;;1
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5178;3156;Municipio/TIOC;Cochabamba;Bolívar;Bolívar;Urbana;Urbana;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5179;3157;Municipio/TIOC;Cochabamba;Bolívar;Bolívar;0 a 17;Urbana;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5180;3158;Municipio/TIOC;Cochabamba;Bolívar;Bolívar;18 a 29;Urbana;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5181;3159;Municipio/TIOC;Cochabamba;Bolívar;Bolívar;30 a 59;Urbana;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5182;3160;Municipio/TIOC;Cochabamba;Bolívar;Bolívar;60 o más;Urbana;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5183;3161;Municipio/TIOC;Cochabamba;Bolívar;Bolívar;Rural;Rural;3;1;5;2;;;3;2;16;5;3;;;1;;3;;12
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5184;3162;Municipio/TIOC;Cochabamba;Bolívar;Bolívar;0 a 17;Rural;3;1;;2;;;;1;7;5;3;;;;;;;8
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5185;3163;Municipio/TIOC;Cochabamba;Bolívar;Bolívar;18 a 29;Rural;;;5;;;;2;;7;;;;;1;;1;;2
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5186;3164;Municipio/TIOC;Cochabamba;Bolívar;Bolívar;30 a 59;Rural;;;;;;;1;1;2;;;;;;;1;;1
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5187;3165;Municipio/TIOC;Cochabamba;Bolívar;Bolívar;60 o más;Rural;;;;;;;;;;;;;;;;1;;1
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5188;3166;Provincia;Cochabamba;Tiraque;;Tiraque;Tiraque;81;29;6;36;3;;15;3;173;167;86;13;34;17;;26;8;351
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5189;3167;Provincia;Cochabamba;Tiraque;;0 a 17;Tiraque;72;25;;35;;;5;1;138;144;77;3;28;11;;6;6;275
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5190;3168;Provincia;Cochabamba;Tiraque;;18 a 29;Tiraque;2;3;5;1;2;;5;;18;22;7;4;5;1;;7;;46
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5191;3169;Provincia;Cochabamba;Tiraque;;30 a 59;Tiraque;5;;1;;1;;2;2;11;1;2;4;1;2;;10;2;22
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5192;3170;Provincia;Cochabamba;Tiraque;;60 o más;Tiraque;2;1;;;;;3;;6;;;2;;3;;3;;8
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5193;3171;Provincia;Cochabamba;Tiraque;;Urbana;Urbana;29;13;6;14;3;;8;2;75;54;27;8;17;10;;22;1;139
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5194;3172;Provincia;Cochabamba;Tiraque;;0 a 17;Urbana;25;13;;13;;;3;1;55;46;23;1;14;5;;6;1;96
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5195;3173;Provincia;Cochabamba;Tiraque;;18 a 29;Urbana;;;5;1;2;;3;;11;7;2;3;3;1;;7;;23
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5196;3174;Provincia;Cochabamba;Tiraque;;30 a 59;Urbana;3;;1;;1;;1;1;7;1;2;3;;2;;8;;16
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5197;3175;Provincia;Cochabamba;Tiraque;;60 o más;Urbana;1;;;;;;1;;2;;;1;;2;;1;;4
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5198;3176;Provincia;Cochabamba;Tiraque;;Rural;Rural;52;16;;22;;;7;1;98;113;59;5;17;7;;4;7;212
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5199;3177;Provincia;Cochabamba;Tiraque;;0 a 17;Rural;47;12;;22;;;2;;83;98;54;2;14;6;;;5;179
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5200;3178;Provincia;Cochabamba;Tiraque;;18 a 29;Rural;2;3;;;;;2;;7;15;5;1;2;;;;;23
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5201;3179;Provincia;Cochabamba;Tiraque;;30 a 59;Rural;2;;;;;;1;1;4;;;1;1;;;2;2;6
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5202;3180;Provincia;Cochabamba;Tiraque;;60 o más;Rural;1;1;;;;;2;;4;;;1;;1;;2;;4
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5203;3181;Municipio/TIOC;Cochabamba;Tiraque;Tiraque;Tiraque;Tiraque;49;24;;17;3;;3;2;98;80;62;2;11;1;;1;2;159
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5204;3182;Municipio/TIOC;Cochabamba;Tiraque;Tiraque;0 a 17;Tiraque;47;22;;17;;;2;;88;71;57;1;10;;;;2;141
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5205;3183;Municipio/TIOC;Cochabamba;Tiraque;Tiraque;18 a 29;Tiraque;;2;;;2;;1;;5;8;5;;1;1;;1;;16
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5206;3184;Municipio/TIOC;Cochabamba;Tiraque;Tiraque;30 a 59;Tiraque;1;;;;1;;;2;4;1;;1;;;;;;2
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5207;3185;Municipio/TIOC;Cochabamba;Tiraque;Tiraque;60 o más;Tiraque;1;;;;;;;;1;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5208;3186;Municipio/TIOC;Cochabamba;Tiraque;Tiraque;Urbana;Urbana;10;11;;3;3;;1;1;29;14;17;2;4;1;;1;;39
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5209;3187;Municipio/TIOC;Cochabamba;Tiraque;Tiraque;0 a 17;Urbana;9;11;;3;;;;;23;13;16;1;4;;;;;34
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5210;3188;Municipio/TIOC;Cochabamba;Tiraque;Tiraque;18 a 29;Urbana;;;;;2;;1;;3;;1;;;1;;1;;3
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5211;3189;Municipio/TIOC;Cochabamba;Tiraque;Tiraque;30 a 59;Urbana;;;;;1;;;1;2;1;;1;;;;;;2
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5212;3190;Municipio/TIOC;Cochabamba;Tiraque;Tiraque;60 o más;Urbana;1;;;;;;;;1;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5213;3191;Municipio/TIOC;Cochabamba;Tiraque;Tiraque;Rural;Rural;39;13;;14;;;2;1;69;66;45;;7;;;;2;120
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5214;3192;Municipio/TIOC;Cochabamba;Tiraque;Tiraque;0 a 17;Rural;38;11;;14;;;2;;65;58;41;;6;;;;2;107
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5215;3193;Municipio/TIOC;Cochabamba;Tiraque;Tiraque;18 a 29;Rural;;2;;;;;;;2;8;4;;1;;;;;13
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5216;3194;Municipio/TIOC;Cochabamba;Tiraque;Tiraque;30 a 59;Rural;1;;;;;;;1;2;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5217;3195;Municipio/TIOC;Cochabamba;Tiraque;Tiraque;60 o más;Rural;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5218;3196;Municipio/TIOC;Cochabamba;Tiraque;Shinahota;Shinahota;Shinahota;32;5;6;19;;;12;1;75;87;24;11;23;16;;25;6;192
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5219;3197;Municipio/TIOC;Cochabamba;Tiraque;Shinahota;0 a 17;Shinahota;25;3;;18;;;3;1;50;73;20;2;18;11;;6;4;134
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5220;3198;Municipio/TIOC;Cochabamba;Tiraque;Shinahota;18 a 29;Shinahota;2;1;5;1;;;4;;13;14;2;4;4;;;6;;30
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5221;3199;Municipio/TIOC;Cochabamba;Tiraque;Shinahota;30 a 59;Shinahota;4;;1;;;;2;;7;;2;3;1;2;;10;2;20
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5222;3200;Municipio/TIOC;Cochabamba;Tiraque;Shinahota;60 o más;Shinahota;1;1;;;;;3;;5;;;2;;3;;3;;8
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5223;3201;Municipio/TIOC;Cochabamba;Tiraque;Shinahota;Urbana;Urbana;19;2;6;11;;;7;1;46;40;10;6;13;9;;21;1;100
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5224;3202;Municipio/TIOC;Cochabamba;Tiraque;Shinahota;0 a 17;Urbana;16;2;;10;;;3;1;32;33;7;;10;5;;6;1;62
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5225;3203;Municipio/TIOC;Cochabamba;Tiraque;Shinahota;18 a 29;Urbana;;;5;1;;;2;;8;7;1;3;3;;;6;;20
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5226;3204;Municipio/TIOC;Cochabamba;Tiraque;Shinahota;30 a 59;Urbana;3;;1;;;;1;;5;;2;2;;2;;8;;14
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5227;3205;Municipio/TIOC;Cochabamba;Tiraque;Shinahota;60 o más;Urbana;;;;;;;1;;1;;;1;;2;;1;;4
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5228;3206;Municipio/TIOC;Cochabamba;Tiraque;Shinahota;Rural;Rural;13;3;;8;;;5;;29;47;14;5;10;7;;4;5;92
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5229;3207;Municipio/TIOC;Cochabamba;Tiraque;Shinahota;0 a 17;Rural;9;1;;8;;;;;18;40;13;2;8;6;;;3;72
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 5230;3208;Municipio/TIOC;Cochabamba;Tiraque;Shinahota;18 a 29;Rural;2;1;;;;;2;;5;7;1;1;1;;;;;10
