cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;area;2012_argentina;2012_brasil;2012_peru;2012_espanha;2012_chile;2012_mexico;2012_otros_paises;2012_sin_especificar;2012_total;2024_argentina;2024_brasil;2024_peru;2024_espanha;2024_chile;2024_mexico;2024_otros_paises;2024_sin_especificar;2024_total
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2808;785;Municipio/TIOC;Oruro;Mejillones;La Rivera;Urbana;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2809;786;Municipio/TIOC;Oruro;Mejillones;La Rivera;Rural;;;;;4.00;;;;4.00;3.00;1.00;1.00;;184.00;;;2.00;191.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2810;787;Municipio/TIOC;Oruro;Mejillones;Todos Santos;Todos Santos;0.00;;;;;;;;0.00;5.00;;;;13.00;;;;18.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2811;788;Municipio/TIOC;Oruro;Mejillones;Todos Santos;Urbana;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2812;789;Municipio/TIOC;Oruro;Mejillones;Todos Santos;Rural;0.00;;;;;;;;0.00;5.00;;;;13.00;;;;18.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2813;790;Municipio/TIOC;Oruro;Mejillones;Carangas;Carangas;;;;;16.00;;;;16.00;6.00;2.00;2.00;;33.00;;2.00;;45.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2814;791;Municipio/TIOC;Oruro;Mejillones;Carangas;Urbana;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2815;792;Municipio/TIOC;Oruro;Mejillones;Carangas;Rural;;;;;16.00;;;;16.00;6.00;2.00;2.00;;33.00;;2.00;;45.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2816;793;Provincia;Oruro;Nor Carangas;;Nor Carangas;5.00;5.00;1.00;;1.00;;1.00;1.00;14.00;12.00;2.00;;;6.00;;;1.00;21.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2817;794;Provincia;Oruro;Nor Carangas;;Urbana;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2818;795;Provincia;Oruro;Nor Carangas;;Rural;5.00;5.00;1.00;;1.00;;1.00;1.00;14.00;12.00;2.00;;;6.00;;;1.00;21.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2819;796;Municipio/TIOC;Oruro;Nor Carangas;Santiago de Huayllamarca;Santiago de Huayllamarca;5.00;5.00;1.00;;1.00;;1.00;1.00;14.00;12.00;2.00;;;6.00;;;1.00;21.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2820;797;Municipio/TIOC;Oruro;Nor Carangas;Santiago de Huayllamarca;Urbana;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2821;798;Municipio/TIOC;Oruro;Nor Carangas;Santiago de Huayllamarca;Rural;5.00;5.00;1.00;;1.00;;1.00;1.00;14.00;12.00;2.00;;;6.00;;;1.00;21.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2822;799;Departamento;Potosí;;;Potosí;7020.00;63.00;120.00;107.00;241.00;3.00;426.00;453.00;8433.00;10276.00;172.00;179.00;96.00;522.00;23.00;369.00;216.00;11853.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2823;800;Departamento;Potosí;;;Urbana;4514.00;53.00;86.00;68.00;106.00;2.00;266.00;232.00;5327.00;6486.00;84.00;131.00;62.00;212.00;21.00;290.00;77.00;7363.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2824;801;Departamento;Potosí;;;Rural;2506.00;10.00;34.00;39.00;135.00;1.00;160.00;221.00;3106.00;3790.00;88.00;48.00;34.00;310.00;2.00;79.00;139.00;4490.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2825;802;Provincia;Potosí;Tomás Frías;;Tomás Frías;1871.00;36.00;61.00;43.00;19.00;2.00;153.00;116.00;2301.00;2717.00;58.00;81.00;32.00;44.00;19.00;165.00;40.00;3156.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2826;803;Provincia;Potosí;Tomás Frías;;Urbana;1727.00;36.00;52.00;39.00;18.00;2.00;119.00;98.00;2091.00;2322.00;48.00;77.00;27.00;39.00;19.00;146.00;26.00;2704.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2827;804;Provincia;Potosí;Tomás Frías;;Rural;144.00;;9.00;4.00;1.00;;34.00;18.00;210.00;395.00;10.00;4.00;5.00;5.00;;19.00;14.00;452.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2828;805;Municipio/TIOC;Potosí;Tomás Frías;Potosí;Potosí;1804.00;36.00;57.00;41.00;18.00;2.00;148.00;108.00;2214.00;2481.00;54.00;79.00;28.00;42.00;19.00;155.00;32.00;2890.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2829;806;Municipio/TIOC;Potosí;Tomás Frías;Potosí;Urbana;1727.00;36.00;52.00;39.00;18.00;2.00;119.00;98.00;2091.00;2322.00;48.00;77.00;27.00;39.00;19.00;146.00;26.00;2704.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2830;807;Municipio/TIOC;Potosí;Tomás Frías;Potosí;Rural;77.00;;5.00;2.00;;;29.00;10.00;123.00;159.00;6.00;2.00;1.00;3.00;;9.00;6.00;186.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2831;808;Municipio/TIOC;Potosí;Tomás Frías;Tinguipaya;Tinguipaya;14.00;;1.00;;;;2.00;3.00;20.00;57.00;2.00;;;2.00;;1.00;6.00;68.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2832;809;Municipio/TIOC;Potosí;Tomás Frías;Tinguipaya;Urbana;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2833;810;Municipio/TIOC;Potosí;Tomás Frías;Tinguipaya;Rural;14.00;;1.00;;;;2.00;3.00;20.00;57.00;2.00;;;2.00;;1.00;6.00;68.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2834;811;Municipio/TIOC;Potosí;Tomás Frías;Yocalla;Yocalla;36.00;;3.00;1.00;1.00;;3.00;3.00;47.00;168.00;2.00;2.00;4.00;;;9.00;2.00;187.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2835;812;Municipio/TIOC;Potosí;Tomás Frías;Yocalla;Urbana;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2836;813;Municipio/TIOC;Potosí;Tomás Frías;Yocalla;Rural;36.00;;3.00;1.00;1.00;;3.00;3.00;47.00;168.00;2.00;2.00;4.00;;;9.00;2.00;187.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2837;814;Municipio/TIOC;Potosí;Tomás Frías;Urmiri;Urmiri;17.00;;;1.00;;;;2.00;20.00;11.00;;;;;;;;11.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2838;815;Municipio/TIOC;Potosí;Tomás Frías;Urmiri;Urbana;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2839;816;Municipio/TIOC;Potosí;Tomás Frías;Urmiri;Rural;17.00;;;1.00;;;;2.00;20.00;11.00;;;;;;;;11.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2840;817;Provincia;Potosí;Rafael Bustillo;;Rafael Bustillo;115.00;6.00;5.00;11.00;5.00;;28.00;5.00;175.00;128.00;31.00;13.00;14.00;57.00;;51.00;10.00;304.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2841;818;Provincia;Potosí;Rafael Bustillo;;Urbana;89.00;5.00;4.00;8.00;3.00;;27.00;3.00;139.00;114.00;22.00;12.00;11.00;33.00;;39.00;5.00;236.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2842;819;Provincia;Potosí;Rafael Bustillo;;Rural;26.00;1.00;1.00;3.00;2.00;;1.00;2.00;36.00;14.00;9.00;1.00;3.00;24.00;;12.00;5.00;68.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2843;820;Municipio/TIOC;Potosí;Rafael Bustillo;Uncía;Uncía;13.00;;1.00;3.00;3.00;;8.00;1.00;29.00;26.00;8.00;4.00;3.00;34.00;;9.00;3.00;87.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2844;821;Municipio/TIOC;Potosí;Rafael Bustillo;Uncía;Urbana;7.00;;;1.00;1.00;;7.00;1.00;17.00;18.00;4.00;3.00;2.00;13.00;;3.00;;43.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2845;822;Municipio/TIOC;Potosí;Rafael Bustillo;Uncía;Rural;6.00;;1.00;2.00;2.00;;1.00;;12.00;8.00;4.00;1.00;1.00;21.00;;6.00;3.00;44.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2846;823;Municipio/TIOC;Potosí;Rafael Bustillo;Chayanta;Chayanta;19.00;1.00;;;;;;1.00;21.00;7.00;4.00;;;4.00;;6.00;2.00;23.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2847;824;Municipio/TIOC;Potosí;Rafael Bustillo;Chayanta;Urbana;7.00;;;;;;;;7.00;2.00;1.00;;;4.00;;1.00;;8.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2848;825;Municipio/TIOC;Potosí;Rafael Bustillo;Chayanta;Rural;12.00;1.00;;;;;;1.00;14.00;5.00;3.00;;;;;5.00;2.00;15.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2849;826;Municipio/TIOC;Potosí;Rafael Bustillo;Llallagua;Llallagua;82.00;5.00;4.00;8.00;2.00;;20.00;3.00;124.00;94.00;17.00;9.00;10.00;17.00;;35.00;5.00;187.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2850;827;Municipio/TIOC;Potosí;Rafael Bustillo;Llallagua;Urbana;75.00;5.00;4.00;7.00;2.00;;20.00;2.00;115.00;94.00;17.00;9.00;9.00;16.00;;35.00;5.00;185.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2851;828;Municipio/TIOC;Potosí;Rafael Bustillo;Llallagua;Rural;7.00;;;1.00;;;;1.00;9.00;;;;1.00;1.00;;;;2.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2852;829;Municipio/TIOC;Potosí;Rafael Bustillo;Chuquihuta Ayllu Jucumani;Chuquihuta Ayllu Jucumani;1.00;;;;;;;;1.00;1.00;2.00;;1.00;2.00;;1.00;;7.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2853;830;Municipio/TIOC;Potosí;Rafael Bustillo;Chuquihuta Ayllu Jucumani;Urbana;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2854;831;Municipio/TIOC;Potosí;Rafael Bustillo;Chuquihuta Ayllu Jucumani;Rural;1.00;;;;;;;;1.00;1.00;2.00;;1.00;2.00;;1.00;;7.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2855;832;Provincia;Potosí;Cornelio Saavedra;;Cornelio Saavedra;393.00;;2.00;8.00;1.00;;20.00;27.00;451.00;732.00;19.00;4.00;3.00;16.00;;5.00;8.00;787.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2856;833;Provincia;Potosí;Cornelio Saavedra;;Urbana;111.00;;1.00;2.00;;;2.00;10.00;126.00;166.00;1.00;2.00;2.00;4.00;;1.00;2.00;178.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2857;834;Provincia;Potosí;Cornelio Saavedra;;Rural;282.00;;1.00;6.00;1.00;;18.00;17.00;325.00;566.00;18.00;2.00;1.00;12.00;;4.00;6.00;609.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2858;835;Municipio/TIOC;Potosí;Cornelio Saavedra;Betanzos;Betanzos;274.00;;1.00;5.00;1.00;;3.00;20.00;304.00;462.00;15.00;4.00;2.00;11.00;;4.00;5.00;503.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2859;836;Municipio/TIOC;Potosí;Cornelio Saavedra;Betanzos;Urbana;111.00;;1.00;2.00;;;2.00;10.00;126.00;166.00;1.00;2.00;2.00;4.00;;1.00;2.00;178.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2860;837;Municipio/TIOC;Potosí;Cornelio Saavedra;Betanzos;Rural;163.00;;;3.00;1.00;;1.00;10.00;178.00;296.00;14.00;2.00;;7.00;;3.00;3.00;325.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2861;838;Municipio/TIOC;Potosí;Cornelio Saavedra;Chaquí;Chaquí;96.00;;1.00;2.00;;;;5.00;104.00;169.00;2.00;;1.00;1.00;;1.00;;174.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2862;839;Municipio/TIOC;Potosí;Cornelio Saavedra;Chaquí;Urbana;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2863;840;Municipio/TIOC;Potosí;Cornelio Saavedra;Chaquí;Rural;96.00;;1.00;2.00;;;;5.00;104.00;169.00;2.00;;1.00;1.00;;1.00;;174.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2864;841;Municipio/TIOC;Potosí;Cornelio Saavedra;Tacobamba;Tacobamba;23.00;;;1.00;;;17.00;2.00;43.00;101.00;2.00;;;4.00;;;3.00;110.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2865;842;Municipio/TIOC;Potosí;Cornelio Saavedra;Tacobamba;Urbana;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2866;843;Municipio/TIOC;Potosí;Cornelio Saavedra;Tacobamba;Rural;23.00;;;1.00;;;17.00;2.00;43.00;101.00;2.00;;;4.00;;;3.00;110.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2867;844;Provincia;Potosí;Chayanta;;Chayanta;212.00;1.00;;5.00;3.00;1.00;8.00;16.00;246.00;283.00;16.00;2.00;5.00;28.00;;16.00;21.00;371.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 2868;845;Provincia;Potosí;Chayanta;;Urbana;10.00;;;;;;;3.00;13.00;25.00;;;3.00;5.00;;2.00;;35.00
