cuadro;descripcion;nivel;departamento;provincia;municipio_tioc;area;total;afroboliviano;_akarapis;_andamarca;_araona;_aroma;_ayllu_jila;_ayllu_jukumani;_ayllu_kacachaca;_ayllu_kharacha;_ayllu_porco;_ayllu_yura;_aymara;_ayoreo;_baure;_belen;_besiro;_calcha;canichana;_cavinenho;_cayubaba;_chacobo;challapata;_chane;_chaqui;charagua;charazani;_charka;_charka_qhara_qhara;_chayanta;_chichas;chiquitano;chiriguano;_choquecota;_chullpas;_chuwi;_condo;_coroma;_corque;_curahuara_de_carangas;_ese_ejja;_guarani;_guarasuwe;_gwarayu;_huachacalla;_huari;_huaylla_marka;_itonama;_jacha_carangas;_jalqa;_jatun_killacas;_javeriano;_jesus_de_machaca;_joaquiniano;_kallawaya;_killacas;_lagunillas;_larecaja;_layme;_leco;_lipez;_loretano;_lupaca;_machineri;_maropa;_mataco;_mojenho;_mojenho_ignaciano;_mojenho_trinitario;_mojocoya;_mollo;_monkox;_more;_moro_moro;_moseten;_movima;_murato;_orinoca;_pacahuara;_pakajaqi;_pampa_aullagas;_pati_pati;_paunaca;_pojos;_pojpo;_poroma;_pucara;_puquina;_qhara_qhara;_quechua;_quila_quila;_qullas;_raqaypampa;_reyesano;_sabaya;_salinas;_san_juan;_siriono;_sora;_suyu_sura;_tacana;_tapiete;_tinquipaya;_tobas;_toromona;_totora_marka;_trinitario;_tsimane;_turco;_uchupiamonas;_ucumasi;_urmiri_de_quillacas;_uru;_uru-chipaya;_uru-ito;_weenhayek;_yaminawa;_yampara;_yapacani;_yuqui;_yurakare;_yurakare_-_mojenho;_quechua_-_aymara;_otros_pueblos_indigenas_extranjeros;_mas_de_una_descripcion;_nacion;_pueblo;_indigena;_originario;_campesino;_combinacion_de_conceptos_de_npioc;_otros_ayllus,_marcas_y_organizaciones_territoriales;interculturales_y_otras_organizaciones_indigenas;sin_especificar
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2898;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2898;Municipio/TIOC; Potosí;Nor Chichas;Cotagaita;Urbana;1,941;5;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,188;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8;3;50;1;21;0;37
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2899;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2899;Municipio/TIOC; Potosí;Nor Chichas;Cotagaita;Rural;20,253;9;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,405;1;0;0;0;0;0;0;0;0;0;12;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;11,942;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;7;203;503;1,542;109;113;0;326
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2900;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2900;Municipio/TIOC; Potosí;Nor Chichas;Vitichi;Vitichi;8,402;8;0;0;4;0;0;0;0;0;0;0;15;0;0;0;0;162;0;0;0;0;0;0;0;0;0;0;0;0;1,478;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,343;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;84;419;596;200;2;0;83
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2901;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2901;Municipio/TIOC; Potosí;Nor Chichas;Vitichi;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2902;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2902;Municipio/TIOC; Potosí;Nor Chichas;Vitichi;Rural;8,402;8;0;0;4;0;0;0;0;0;0;0;15;0;0;0;0;162;0;0;0;0;0;0;0;0;0;0;0;0;1,478;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,343;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;84;419;596;200;2;0;83
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2903;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2903;Provincia; Potosí;Alonso de Ibáñez;;Alonso de Ibáñez;21,032;13;0;18;0;0;0;0;0;1;0;0;6,982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;717;496;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;3;10,026;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;2;10;3;214;425;1,058;190;16;4;812
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2904;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2904;Provincia; Potosí;Alonso de Ibáñez;;Urbana;1,536;2;0;0;0;0;0;0;0;1;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1,339;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;5;0;2;0;25
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2905;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2905;Provincia; Potosí;Alonso de Ibáñez;;Rural;19,496;11;0;18;0;0;0;0;0;0;0;0;6,872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;716;496;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3;8,687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;2;10;3;170;423;1,053;190;14;4;787
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2906;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2906;Municipio/TIOC; Potosí;Alonso de Ibáñez;Sacaca;Sacaca;13,790;8;0;18;0;0;0;0;0;1;0;0;2,432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;594;321;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;8,374;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;1;10;2;166;313;687;141;12;4;672
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2907;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2907;Municipio/TIOC; Potosí;Alonso de Ibáñez;Sacaca;Urbana;1,536;2;0;0;0;0;0;0;0;1;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1,339;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;5;0;2;0;25
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2908;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2908;Municipio/TIOC; Potosí;Alonso de Ibáñez;Sacaca;Rural;12,254;6;0;18;0;0;0;0;0;0;0;0;2,322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;593;321;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7,035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;1;10;2;122;311;682;141;10;4;647
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2909;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2909;Municipio/TIOC; Potosí;Alonso de Ibáñez;Caripuyo;Caripuyo;7,242;5;0;0;0;0;0;0;0;0;0;0;4,550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;175;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;1,652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;1;48;112;371;49;4;0;140
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2910;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2910;Municipio/TIOC; Potosí;Alonso de Ibáñez;Caripuyo;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2911;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2911;Municipio/TIOC; Potosí;Alonso de Ibáñez;Caripuyo;Rural;7,242;5;0;0;0;0;0;0;0;0;0;0;4,550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;175;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;1,652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;1;48;112;371;49;4;0;140
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2912;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2912;Provincia; Potosí;Sur Chichas;;Sur Chichas;29,246;45;0;0;0;1;0;0;0;0;0;4;467;0;0;0;0;1;0;0;0;0;0;0;6;1;0;2;0;0;17,496;7;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;1;2;0;0;0;0;0;0;3;0;0;0;1;14;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8,279;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;5;0;0;0;0;12;2;3;20;1;124;49;2,213;77;39;2;334
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2913;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2913;Provincia; Potosí;Sur Chichas;;Urbana;12,983;29;0;0;0;1;0;0;0;0;0;4;251;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;8,809;2;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;10;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,398;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;5;0;0;0;0;3;2;2;8;1;21;13;271;9;4;1;115
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2914;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2914;Provincia; Potosí;Sur Chichas;;Rural;16,263;16;0;0;0;0;0;0;0;0;0;0;216;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;0;0;8,687;5;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;1;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4,881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;1;12;0;103;36;1,942;68;35;1;219
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2915;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2915;Municipio/TIOC; Potosí;Sur Chichas;Tupiza;Tupiza;24,681;36;0;0;0;1;0;0;0;0;0;4;299;0;0;0;0;1;0;0;0;0;0;0;5;1;0;2;0;0;16,917;2;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;12;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,135;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;5;0;0;0;0;5;2;3;19;1;91;22;1,712;55;34;2;291
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2916;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2916;Municipio/TIOC; Potosí;Sur Chichas;Tupiza;Urbana;12,983;29;0;0;0;1;0;0;0;0;0;4;251;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;8,809;2;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;10;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,398;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;5;0;0;0;0;3;2;2;8;1;21;13;271;9;4;1;115
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2917;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2917;Municipio/TIOC; Potosí;Sur Chichas;Tupiza;Rural;11,698;7;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;8,108;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;11;0;70;9;1,441;46;30;1;176
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2918;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2918;Municipio/TIOC; Potosí;Sur Chichas;Atocha;Atocha;4,565;9;0;0;0;0;0;0;0;0;0;0;168;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;579;5;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3,144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;1;0;33;27;501;22;5;0;43
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2919;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2919;Municipio/TIOC; Potosí;Sur Chichas;Atocha;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2920;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2920;Municipio/TIOC; Potosí;Sur Chichas;Atocha;Rural;4,565;9;0;0;0;0;0;0;0;0;0;0;168;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;579;5;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3,144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;1;0;33;27;501;22;5;0;43
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2921;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2921;Provincia; Potosí;Nor Lípez;;Nor Lípez;9,297;41;0;0;1;0;0;0;0;0;0;0;418;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;27;3;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1,099;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6,634;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;14;2;2;0;5;97;116;574;105;3;0;112
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2922;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 2922;Provincia; Potosí;Nor Lípez;;Urbana;1,198;24;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;5;0;22;109;1;0;0;13
