cuadro;pregunta;no.;nivel;departamento;provincia;municipio_tioc;area_y_grupo_de_edad;2001_poblacion_total;2001_poblacion_hombres;2001_poblacion_mujeres;2001_tasa_de_alfabetismo_total;2001_tasa_de_alfabetismo_hombres;2001_tasa_de_alfabetismo_mujeres;2001_brecha_hombres-mujeres;2012_poblacion_total;2012_poblacion_hombres;2012_poblacion_mujeres;2012_tasa_de_alfabetismo_total;2012_tasa_de_alfabetismo_hombres;2012_tasa_de_alfabetismo_mujeres;2012_brecha_hombres-mujeres;2024_poblacion_total;2024_poblacion_hombres;2024_poblacion_mujeres;2024_tasa_de_alfabetismo_total;2024_tasa_de_alfabetismo_hombres;2024_tasa_de_alfabetismo_mujeres;2024_brecha_hombres-mujeres
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5033;tasa de alfabetismo;3010;Municipio/TIOC;Cochabamba;Mizque;Vila Vila;60 o más ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5034;tasa de alfabetismo;3011;Municipio/TIOC;Cochabamba;Mizque;Vila Vila;Rural;2,536;1,249;1,287;55.9;69.9;42.3;27.6;3,250;1,619;1,631;79.4;86.6;72.3;14.2;3,276;1,671;1,605;83.8;91.5;75.8;15.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5035;tasa de alfabetismo;3012;Municipio/TIOC;Cochabamba;Mizque;Vila Vila;15 a 24 ;663;335;328;88.1;94.6;81.4;13.2;1,021;533;488;96.9;97.4;96.3;1.1;954;496;458;98.6;98.8;98.5;0.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5036;tasa de alfabetismo;3013;Municipio/TIOC;Cochabamba;Mizque;Vila Vila;25 a 39 ;693;345;348;66.7;84.3;49.1;35.2;826;403;423;88.5;94.0;83.2;10.8;876;471;405;96.0;96.8;95.1;1.8
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5037;tasa de alfabetismo;3014;Municipio/TIOC;Cochabamba;Mizque;Vila Vila;40 a 59 ;764;377;387;38.7;57.8;20.2;37.7;905;438;467;70.9;82.2;60.4;21.8;849;438;411;80.2;91.6;68.1;23.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5038;tasa de alfabetismo;3015;Municipio/TIOC;Cochabamba;Mizque;Vila Vila;60 o más ;416;192;224;18.0;24.5;12.5;12.0;498;245;253;44.2;58.8;30.0;28.7;597;266;331;47.4;68.4;30.5;37.9
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5039;tasa de alfabetismo;3016;Municipio/TIOC;Cochabamba;Mizque;Alalay;Alalay;2,511;1,218;1,293;66.2;80.1;53.1;27.1;2,194;1,060;1,134;82.2;91.7;73.3;18.4;2,517;1,345;1,172;87.3;94.2;79.4;14.8
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5040;tasa de alfabetismo;3017;Municipio/TIOC;Cochabamba;Mizque;Alalay;15 a 24 ;753;379;374;87.3;93.1;81.3;11.9;636;336;300;98.1;98.5;97.7;0.8;677;373;304;99.0;99.2;98.7;0.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5041;tasa de alfabetismo;3018;Municipio/TIOC;Cochabamba;Mizque;Alalay;25 a 39 ;793;388;405;76.5;88.1;65.4;22.7;563;285;278;89.9;96.5;83.1;13.4;688;390;298;97.8;99.7;95.3;4.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5042;tasa de alfabetismo;3019;Municipio/TIOC;Cochabamba;Mizque;Alalay;40 a 59 ;613;301;312;55.6;79.1;33.0;46.1;610;293;317;80.8;91.8;70.7;21.1;682;366;316;84.6;93.7;74.1;19.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5043;tasa de alfabetismo;3020;Municipio/TIOC;Cochabamba;Mizque;Alalay;60 o más ;352;150;202;16.2;28.7;6.9;21.7;385;146;239;46.8;66.4;34.7;31.7;470;216;254;59.1;76.4;44.5;31.9
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5044;tasa de alfabetismo;3021;Municipio/TIOC;Cochabamba;Mizque;Alalay;Urbana;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5045;tasa de alfabetismo;3022;Municipio/TIOC;Cochabamba;Mizque;Alalay;15 a 24 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5046;tasa de alfabetismo;3023;Municipio/TIOC;Cochabamba;Mizque;Alalay;25 a 39 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5047;tasa de alfabetismo;3024;Municipio/TIOC;Cochabamba;Mizque;Alalay;40 a 59 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5048;tasa de alfabetismo;3025;Municipio/TIOC;Cochabamba;Mizque;Alalay;60 o más ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5049;tasa de alfabetismo;3026;Municipio/TIOC;Cochabamba;Mizque;Alalay;Rural;2,511;1,218;1,293;66.2;80.1;53.1;27.1;2,194;1,060;1,134;82.2;91.7;73.3;18.4;2,517;1,345;1,172;87.3;94.2;79.4;14.8
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5050;tasa de alfabetismo;3027;Municipio/TIOC;Cochabamba;Mizque;Alalay;15 a 24 ;753;379;374;87.3;93.1;81.3;11.9;636;336;300;98.1;98.5;97.7;0.8;677;373;304;99.0;99.2;98.7;0.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5051;tasa de alfabetismo;3028;Municipio/TIOC;Cochabamba;Mizque;Alalay;25 a 39 ;793;388;405;76.5;88.1;65.4;22.7;563;285;278;89.9;96.5;83.1;13.4;688;390;298;97.8;99.7;95.3;4.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5052;tasa de alfabetismo;3029;Municipio/TIOC;Cochabamba;Mizque;Alalay;40 a 59 ;613;301;312;55.6;79.1;33.0;46.1;610;293;317;80.8;91.8;70.7;21.1;682;366;316;84.6;93.7;74.1;19.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5053;tasa de alfabetismo;3030;Municipio/TIOC;Cochabamba;Mizque;Alalay;60 o más ;352;150;202;16.2;28.7;6.9;21.7;385;146;239;46.8;66.4;34.7;31.7;470;216;254;59.1;76.4;44.5;31.9
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5054;tasa de alfabetismo;3031;Municipio/TIOC;Cochabamba;Mizque;TIOC-Raqaypampa;TIOC-Raqaypampa;2,873;1,344;1,529;49.5;64.8;36.1;28.7;4,520;2,251;2,269;78.1;85.2;71.0;14.1;5,218;2,677;2,541;76.3;84.9;67.2;17.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5055;tasa de alfabetismo;3032;Municipio/TIOC;Cochabamba;Mizque;TIOC-Raqaypampa;15 a 24 ;853;408;445;75.1;87.0;64.3;22.7;1,615;884;731;94.0;96.0;91.5;4.5;1,562;822;740;97.8;98.2;97.4;0.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5056;tasa de alfabetismo;3033;Municipio/TIOC;Cochabamba;Mizque;TIOC-Raqaypampa;25 a 39 ;872;411;461;62.4;80.3;46.4;33.9;1,194;569;625;80.8;88.2;74.1;14.1;1,375;748;627;86.5;91.0;81.2;9.9
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5057;tasa de alfabetismo;3034;Municipio/TIOC;Cochabamba;Mizque;TIOC-Raqaypampa;40 a 59 ;778;348;430;24.4;42.0;10.2;31.7;1,108;538;570;70.2;79.9;61.1;18.9;1,444;724;720;70.6;84.0;57.1;26.9
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5058;tasa de alfabetismo;3035;Municipio/TIOC;Cochabamba;Mizque;TIOC-Raqaypampa;60 o más ;370;177;193;13.0;22.6;4.1;18.5;603;260;343;44.4;52.3;38.5;13.8;837;383;454;29.0;46.0;14.8;31.2
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5059;tasa de alfabetismo;3036;Municipio/TIOC;Cochabamba;Mizque;TIOC-Raqaypampa;Urbana;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5060;tasa de alfabetismo;3037;Municipio/TIOC;Cochabamba;Mizque;TIOC-Raqaypampa;15 a 24 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5061;tasa de alfabetismo;3038;Municipio/TIOC;Cochabamba;Mizque;TIOC-Raqaypampa;25 a 39 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5062;tasa de alfabetismo;3039;Municipio/TIOC;Cochabamba;Mizque;TIOC-Raqaypampa;40 a 59 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5063;tasa de alfabetismo;3040;Municipio/TIOC;Cochabamba;Mizque;TIOC-Raqaypampa;60 o más ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5064;tasa de alfabetismo;3041;Municipio/TIOC;Cochabamba;Mizque;TIOC-Raqaypampa;Rural;2,873;1,344;1,529;49.5;64.8;36.1;28.7;4,520;2,251;2,269;78.1;85.2;71.0;14.1;5,218;2,677;2,541;76.3;84.9;67.2;17.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5065;tasa de alfabetismo;3042;Municipio/TIOC;Cochabamba;Mizque;TIOC-Raqaypampa;15 a 24 ;853;408;445;75.1;87.0;64.3;22.7;1,615;884;731;94.0;96.0;91.5;4.5;1,562;822;740;97.8;98.2;97.4;0.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5066;tasa de alfabetismo;3043;Municipio/TIOC;Cochabamba;Mizque;TIOC-Raqaypampa;25 a 39 ;872;411;461;62.4;80.3;46.4;33.9;1,194;569;625;80.8;88.2;74.1;14.1;1,375;748;627;86.5;91.0;81.2;9.9
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5067;tasa de alfabetismo;3044;Municipio/TIOC;Cochabamba;Mizque;TIOC-Raqaypampa;40 a 59 ;778;348;430;24.4;42.0;10.2;31.7;1,108;538;570;70.2;79.9;61.1;18.9;1,444;724;720;70.6;84.0;57.1;26.9
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5068;tasa de alfabetismo;3045;Municipio/TIOC;Cochabamba;Mizque;TIOC-Raqaypampa;60 o más ;370;177;193;13.0;22.6;4.1;18.5;603;260;343;44.4;52.3;38.5;13.8;837;383;454;29.0;46.0;14.8;31.2
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5069;tasa de alfabetismo;3046;Provincia;Cochabamba;Punata;;Punata;29,928;13,215;16,713;81.3;93.0;72.0;21.0;38,399;17,637;20,762;92.4;97.5;88.1;9.4;45,705;21,320;24,385;94.0;98.2;90.4;7.8
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5070;tasa de alfabetismo;3047;Provincia;Cochabamba;Punata;;15 a 24 ;8,682;4,092;4,590;97.1;98.8;95.7;3.1;11,001;5,504;5,497;99.4;99.6;99.1;0.5;10,012;4,875;5,137;99.5;99.4;99.6;-0.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5071;tasa de alfabetismo;3048;Provincia;Cochabamba;Punata;;25 a 39 ;7,383;3,191;4,192;91.8;96.8;88.0;8.9;10,011;4,592;5,419;97.8;98.8;96.9;1.9;13,944;6,661;7,283;98.9;99.4;98.4;1.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5072;tasa de alfabetismo;3049;Provincia;Cochabamba;Punata;;40 a 59 ;8,454;3,688;4,766;77.5;94.1;64.6;29.6;10,089;4,528;5,561;93.3;97.7;89.8;7.9;12,288;5,773;6,515;95.3;98.3;92.7;5.6
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5073;tasa de alfabetismo;3050;Provincia;Cochabamba;Punata;;60 o más ;5,409;2,244;3,165;47.6;75.3;27.9;47.4;7,298;3,013;4,285;73.5;91.6;60.7;30.9;9,461;4,011;5,450;79.3;94.5;68.1;26.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5074;tasa de alfabetismo;3051;Provincia;Cochabamba;Punata;;Urbana;10,647;4,741;5,906;88.5;96.3;82.2;14.0;19,633;8,900;10,733;94.7;98.4;91.7;6.8;27,376;12,580;14,796;95.1;98.6;92.1;6.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5075;tasa de alfabetismo;3052;Provincia;Cochabamba;Punata;;15 a 24 ;3,259;1,518;1,741;97.1;98.8;95.6;3.2;6,117;3,001;3,116;99.7;99.8;99.5;0.3;6,461;3,123;3,338;99.5;99.4;99.5;-0.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5076;tasa de alfabetismo;3053;Provincia;Cochabamba;Punata;;25 a 39 ;2,882;1,275;1,607;94.0;97.6;91.1;6.5;5,302;2,365;2,937;98.3;99.1;97.7;1.5;8,681;4,093;4,588;99.1;99.6;98.6;1.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5077;tasa de alfabetismo;3054;Provincia;Cochabamba;Punata;;40 a 59 ;2,832;1,248;1,584;86.9;96.8;79.1;17.7;4,932;2,194;2,738;95.2;98.7;92.4;6.3;7,242;3,291;3,951;95.7;98.7;93.3;5.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5078;tasa de alfabetismo;3055;Provincia;Cochabamba;Punata;;60 o más ;1,674;700;974;64.9;87.3;48.8;38.5;3,282;1,340;1,942;79.0;93.6;69.0;24.6;4,992;2,073;2,919;81.6;95.6;71.7;23.8
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5079;tasa de alfabetismo;3056;Provincia;Cochabamba;Punata;;Rural;19,281;8,474;10,807;77.3;91.2;66.5;24.7;18,766;8,737;10,029;90.1;96.6;84.3;12.3;18,329;8,740;9,589;92.4;97.5;87.7;9.8
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5080;tasa de alfabetismo;3057;Provincia;Cochabamba;Punata;;15 a 24 ;5,423;2,574;2,849;97.1;98.7;95.7;3.0;4,884;2,503;2,381;99.0;99.3;98.7;0.6;3,551;1,752;1,799;99.6;99.5;99.7;-0.2
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5081;tasa de alfabetismo;3058;Provincia;Cochabamba;Punata;;25 a 39 ;4,501;1,916;2,585;90.4;96.3;86.0;10.3;4,709;2,227;2,482;97.1;98.5;95.9;2.5;5,263;2,568;2,695;98.6;99.1;98.1;1.0
