cuadro;no;nivel;departamento;provincio;municipio_tioc;area;2001_total_poblacion;2001_total_hombres;2001_total_mujeres;2001_ninguno_total;2001_ninguno_hombres;2001_ninguno_mujeres;2001_primaria_total;2001_primaria_hombres;2001_primaria_mujeres;2001_secundaria_total;2001_secundaria_hombres;2001_secundaria_mujeres;2001_superior_total;2001_superior_hombres;2001_superior_mujeres;2001_otros_total;2001_otros_hombres;2001_otros_mujeres;2012_poblacion_total;2012_poblacion_hombres;2012_poblacion_mujeres;2012_ninguno_total;2012_ninguno_hombres;2012_ninguno_mujeres;2012_primaria_total;2012_primaria_hombres;2012_primaria_mujeres;2012_secundaria_total;2012_secundaria_hombres;2012_secundaria_mujeres;2012_superior_total;2012_superior_hombres;2012_superior_mujeres;2012_otros_total;2012_otros_hombres;2012_otros_mujeres;2024_poblacion_total;2024_poblacion_hombres;2024_poblacion_mujeres;2024_ninguno_total;2024_ninguno_hombres;2024_ninguno_mujeres;2024_primaria_total;2024_primaria_hombres;2024_primaria_mujeres;2024_secundaria_total;2024_secundaria_hombres;2024_secundaria_mujeres;2024_superior_total;2024_superior_hombres;2024_superior_mujeres
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2873;850;Municipio/TIOC;Potos¡;Chayanta;Ravelo;Ravelo;10,157;4,955;5,202;6,237;2,287;3,950;3,523;2,392;1,131;228;164;64;169;112;57;0;0;0;11,560;5,789;5,771;4,758;1,670;3,088;4,706;2,956;1,750;1,546;860;686;498;273;225;52;30;22;10,883;5,748;5,135;3,531;1,149;2,382;4,585;2,968;1,617;2,039;1,246;793;728;385;343
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2874;851;Municipio/TIOC;Potos¡;Chayanta;Ravelo;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2875;852;Municipio/TIOC;Potos¡;Chayanta;Ravelo;Rural;10,157;4,955;5,202;6,237;2,287;3,950;3,523;2,392;1,131;228;164;64;169;112;57;0;0;0;11,560;5,789;5,771;4,758;1,670;3,088;4,706;2,956;1,750;1,546;860;686;498;273;225;52;30;22;10,883;5,748;5,135;3,531;1,149;2,382;4,585;2,968;1,617;2,039;1,246;793;728;385;343
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2876;853;Municipio/TIOC;Potos¡;Chayanta;Pocoata;Pocoata;10,240;4,875;5,365;4,071;1,109;2,962;5,300;3,170;2,130;625;457;168;230;133;97;14;6;8;14,799;7,525;7,274;3,808;1,089;2,719;6,825;3,924;2,901;3,240;1,963;1,277;901;532;369;25;17;8;19,820;10,368;9,452;3,029;740;2,289;7,786;4,278;3,508;6,751;4,141;2,610;2,254;1,209;1,045
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2877;854;Municipio/TIOC;Potos¡;Chayanta;Pocoata;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,473;540;933;189;30;159;397;143;254;442;185;257;445;182;263
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2878;855;Municipio/TIOC;Potos¡;Chayanta;Pocoata;Rural;10,240;4,875;5,365;4,071;1,109;2,962;5,300;3,170;2,130;625;457;168;230;133;97;14;6;8;14,799;7,525;7,274;3,808;1,089;2,719;6,825;3,924;2,901;3,240;1,963;1,277;901;532;369;25;17;8;18,347;9,828;8,519;2,840;710;2,130;7,389;4,135;3,254;6,309;3,956;2,353;1,809;1,027;782
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2879;856;Municipio/TIOC;Potos¡;Chayanta;Ocur¡;Ocur¡;8,776;4,233;4,543;5,000;1,577;3,423;3,165;2,264;901;310;187;123;297;201;96;4;4;0;8,391;4,430;3,961;3,390;1,145;2,245;3,569;2,432;1,137;1,017;630;387;396;212;184;19;11;8;8,721;5,104;3,617;2,642;870;1,772;3,643;2,581;1,062;1,921;1,351;570;515;302;213
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2880;857;Municipio/TIOC;Potos¡;Chayanta;Ocur¡;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2881;858;Municipio/TIOC;Potos¡;Chayanta;Ocur¡;Rural;8,776;4,233;4,543;5,000;1,577;3,423;3,165;2,264;901;310;187;123;297;201;96;4;4;0;8,391;4,430;3,961;3,390;1,145;2,245;3,569;2,432;1,137;1,017;630;387;396;212;184;19;11;8;8,721;5,104;3,617;2,642;870;1,772;3,643;2,581;1,062;1,921;1,351;570;515;302;213
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2882;859;Municipio/TIOC;Potos¡;Chayanta;San Pedro de Macha;San Pedro de Macha;8,096;3,810;4,286;5,007;1,550;3,457;2,751;2,028;723;215;169;46;116;60;56;7;3;4;10,468;5,554;4,914;3,851;1,229;2,622;4,737;3,154;1,583;1,557;988;569;313;180;133;10;3;7;12,409;7,051;5,358;3,012;823;2,189;5,369;3,466;1,903;3,359;2,355;1,004;669;407;262
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2883;860;Municipio/TIOC;Potos¡;Chayanta;San Pedro de Macha;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2884;861;Municipio/TIOC;Potos¡;Chayanta;San Pedro de Macha;Rural;8,096;3,810;4,286;5,007;1,550;3,457;2,751;2,028;723;215;169;46;116;60;56;7;3;4;10,468;5,554;4,914;3,851;1,229;2,622;4,737;3,154;1,583;1,557;988;569;313;180;133;10;3;7;12,409;7,051;5,358;3,012;823;2,189;5,369;3,466;1,903;3,359;2,355;1,004;669;407;262
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2885;862;Provincia;Potos¡;Charcas;;Charcas;19,452;9,514;9,938;8,302;2,644;5,658;9,420;5,680;3,740;1,438;1,008;430;284;179;105;8;3;5;21,550;10,930;10,620;5,516;1,723;3,793;10,439;5,841;4,598;4,240;2,576;1,664;1,250;733;517;105;57;48;22,817;12,095;10,722;4,670;1,368;3,302;10,017;5,535;4,482;6,004;3,940;2,064;2,126;1,252;874
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2886;863;Provincia;Potos¡;Charcas;;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2887;864;Provincia;Potos¡;Charcas;;Rural;19,452;9,514;9,938;8,302;2,644;5,658;9,420;5,680;3,740;1,438;1,008;430;284;179;105;8;3;5;21,550;10,930;10,620;5,516;1,723;3,793;10,439;5,841;4,598;4,240;2,576;1,664;1,250;733;517;105;57;48;22,817;12,095;10,722;4,670;1,368;3,302;10,017;5,535;4,482;6,004;3,940;2,064;2,126;1,252;874
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2888;865;Municipio/TIOC;Potos¡;Charcas;San Pedro;San Pedro;14,095;6,936;7,159;6,142;1,984;4,158;6,822;4,165;2,657;937;666;271;188;119;69;6;2;4;15,760;8,044;7,716;4,057;1,304;2,753;7,586;4,263;3,323;3,214;1,944;1,270;844;501;343;59;32;27;16,376;8,793;7,583;3,576;1,073;2,503;7,189;4,016;3,173;4,265;2,876;1,389;1,346;828;518
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2889;866;Municipio/TIOC;Potos¡;Charcas;San Pedro;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2890;867;Municipio/TIOC;Potos¡;Charcas;San Pedro;Rural;14,095;6,936;7,159;6,142;1,984;4,158;6,822;4,165;2,657;937;666;271;188;119;69;6;2;4;15,760;8,044;7,716;4,057;1,304;2,753;7,586;4,263;3,323;3,214;1,944;1,270;844;501;343;59;32;27;16,376;8,793;7,583;3,576;1,073;2,503;7,189;4,016;3,173;4,265;2,876;1,389;1,346;828;518
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2891;868;Municipio/TIOC;Potos¡;Charcas;Toro Toro;Toro Toro;5,357;2,578;2,779;2,160;660;1,500;2,598;1,515;1,083;501;342;159;96;60;36;2;1;1;5,790;2,886;2,904;1,459;419;1,040;2,853;1,578;1,275;1,026;632;394;406;232;174;46;25;21;6,441;3,302;3,139;1,094;295;799;2,828;1,519;1,309;1,739;1,064;675;780;424;356
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2892;869;Municipio/TIOC;Potos¡;Charcas;Toro Toro;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2893;870;Municipio/TIOC;Potos¡;Charcas;Toro Toro;Rural;5,357;2,578;2,779;2,160;660;1,500;2,598;1,515;1,083;501;342;159;96;60;36;2;1;1;5,790;2,886;2,904;1,459;419;1,040;2,853;1,578;1,275;1,026;632;394;406;232;174;46;25;21;6,441;3,302;3,139;1,094;295;799;2,828;1,519;1,309;1,739;1,064;675;780;424;356
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2894;871;Provincia;Potos¡;Nor Chichas;;Nor Chichas;17,835;7,862;9,973;5,753;958;4,795;8,167;4,479;3,688;3,206;2,001;1,205;702;419;283;7;5;2;24,662;11,652;13,010;4,170;638;3,532;9,905;5,066;4,839;8,222;4,706;3,516;2,290;1,215;1,075;75;27;48;26,120;12,652;13,468;2,792;346;2,446;8,677;4,178;4,499;10,601;6,061;4,540;4,050;2,067;1,983
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2895;872;Provincia;Potos¡;Nor Chichas;;Urbana;;;;;;;;;;;;;;;;;;;3,546;1,684;1,862;262;41;221;986;435;551;1,495;807;688;784;393;391;19;8;11;1,994;851;1,143;129;13;116;374;137;237;679;331;348;812;370;442
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2896;873;Provincia;Potos¡;Nor Chichas;;Rural;17,835;7,862;9,973;5,753;958;4,795;8,167;4,479;3,688;3,206;2,001;1,205;702;419;283;7;5;2;21,116;9,968;11,148;3,908;597;3,311;8,919;4,631;4,288;6,727;3,899;2,828;1,506;822;684;56;19;37;24,126;11,801;12,325;2,663;333;2,330;8,303;4,041;4,262;9,922;5,730;4,192;3,238;1,697;1,541
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2897;874;Municipio/TIOC;Potos¡;Nor Chichas;Cotagaita;Cotagaita;12,167;5,426;6,741;3,823;621;3,202;5,482;3,074;2,408;2,358;1,427;931;497;299;198;7;5;2;18,513;8,906;9,607;2,783;446;2,337;7,291;3,776;3,515;6,489;3,657;2,832;1,886;1,003;883;64;24;40;19,267;9,423;9,844;2,017;267;1,750;6,148;3,029;3,119;7,904;4,514;3,390;3,198;1,613;1,585
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2898;875;Municipio/TIOC;Potos¡;Nor Chichas;Cotagaita;Urbana;;;;;;;;;;;;;;;;;;;3,546;1,684;1,862;262;41;221;986;435;551;1,495;807;688;784;393;391;19;8;11;1,994;851;1,143;129;13;116;374;137;237;679;331;348;812;370;442
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2899;876;Municipio/TIOC;Potos¡;Nor Chichas;Cotagaita;Rural;12,167;5,426;6,741;3,823;621;3,202;5,482;3,074;2,408;2,358;1,427;931;497;299;198;7;5;2;14,967;7,222;7,745;2,521;405;2,116;6,305;3,341;2,964;4,994;2,850;2,144;1,102;610;492;45;16;29;17,273;8,572;8,701;1,888;254;1,634;5,774;2,892;2,882;7,225;4,183;3,042;2,386;1,243;1,143
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2900;877;Municipio/TIOC;Potos¡;Nor Chichas;Vitichi;Vitichi;5,668;2,436;3,232;1,930;337;1,593;2,685;1,405;1,280;848;574;274;205;120;85;0;0;0;6,149;2,746;3,403;1,387;192;1,195;2,614;1,290;1,324;1,733;1,049;684;404;212;192;11;3;8;6,853;3,229;3,624;775;79;696;2,529;1,149;1,380;2,697;1,547;1,150;852;454;398
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2901;878;Municipio/TIOC;Potos¡;Nor Chichas;Vitichi;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2902;879;Municipio/TIOC;Potos¡;Nor Chichas;Vitichi;Rural;5,668;2,436;3,232;1,930;337;1,593;2,685;1,405;1,280;848;574;274;205;120;85;0;0;0;6,149;2,746;3,403;1,387;192;1,195;2,614;1,290;1,324;1,733;1,049;684;404;212;192;11;3;8;6,853;3,229;3,624;775;79;696;2,529;1,149;1,380;2,697;1,547;1,150;852;454;398
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2903;880;Provincia;Potos¡;Alonso de Ib ¤ez;;Alonso de Ib ¤ez;13,939;6,818;7,121;4,698;1,094;3,604;7,802;4,734;3,068;1,009;755;254;419;227;192;11;8;3;15,277;7,767;7,510;3,157;673;2,484;7,976;4,485;3,491;2,913;1,886;1,027;1,166;692;474;65;31;34;15,510;8,534;6,976;2,393;455;1,938;6,920;3,909;3,011;4,566;3,169;1,397;1,631;1,001;630
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2904;881;Provincia;Potos¡;Alonso de Ib ¤ez;;Urbana;;;;;;;;;;;;;;;;;;;1,432;663;769;180;46;134;395;167;228;386;205;181;451;238;213;20;7;13;1,450;623;827;135;15;120;334;108;226;418;213;205;563;287;276
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2905;882;Provincia;Potos¡;Alonso de Ib ¤ez;;Rural;13,939;6,818;7,121;4,698;1,094;3,604;7,802;4,734;3,068;1,009;755;254;419;227;192;11;8;3;13,845;7,104;6,741;2,977;627;2,350;7,581;4,318;3,263;2,527;1,681;846;715;454;261;45;24;21;14,060;7,911;6,149;2,258;440;1,818;6,586;3,801;2,785;4,148;2,956;1,192;1,068;714;354
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2906;883;Municipio/TIOC;Potos¡;Alonso de Ib ¤ez;Sacaca;Sacaca;9,367;4,541;4,826;3,381;845;2,536;5,177;3,188;1,989;503;345;158;296;155;141;10;8;2;10,437;5,210;5,227;2,280;522;1,758;5,434;3,046;2,388;1,830;1,128;702;855;501;354;38;13;25;10,072;5,466;4,606;1,668;351;1,317;4,585;2,609;1,976;2,734;1,862;872;1,085;644;441
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2907;884;Municipio/TIOC;Potos¡;Alonso de Ib ¤ez;Sacaca;Urbana;;;;;;;;;;;;;;;;;;;1,432;663;769;180;46;134;395;167;228;386;205;181;451;238;213;20;7;13;1,450;623;827;135;15;120;334;108;226;418;213;205;563;287;276
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2908;885;Municipio/TIOC;Potos¡;Alonso de Ib ¤ez;Sacaca;Rural;9,367;4,541;4,826;3,381;845;2,536;5,177;3,188;1,989;503;345;158;296;155;141;10;8;2;9,005;4,547;4,458;2,100;476;1,624;5,039;2,879;2,160;1,444;923;521;404;263;141;18;6;12;8,622;4,843;3,779;1,533;336;1,197;4,251;2,501;1,750;2,316;1,649;667;522;357;165
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2909;886;Municipio/TIOC;Potos¡;Alonso de Ib ¤ez;Caripuyo;Caripuyo;4,572;2,277;2,295;1,317;249;1,068;2,625;1,546;1,079;506;410;96;123;72;51;1;0;1;4,840;2,557;2,283;877;151;726;2,542;1,439;1,103;1,083;758;325;311;191;120;27;18;9;5,438;3,068;2,370;725;104;621;2,335;1,300;1,035;1,832;1,307;525;546;357;189
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2910;887;Municipio/TIOC;Potos¡;Alonso de Ib ¤ez;Caripuyo;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2911;888;Municipio/TIOC;Potos¡;Alonso de Ib ¤ez;Caripuyo;Rural;4,572;2,277;2,295;1,317;249;1,068;2,625;1,546;1,079;506;410;96;123;72;51;1;0;1;4,840;2,557;2,283;877;151;726;2,542;1,439;1,103;1,083;758;325;311;191;120;27;18;9;5,438;3,068;2,370;725;104;621;2,335;1,300;1,035;1,832;1,307;525;546;357;189
BOLIVIA: NIVEL DE INSTRUCCI?N ALCANZADO POR LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC) Y ?REA, CENSOS 2001, 2012 Y 2912;889;Provincia;Potos¡;Sur Chichas;;Sur Chichas;23,930;10,667;13,263;4,839;798;4,041;9,088;4,470;4,618;7,012;3,853;3,159;2,794;1,450;1,344;197;96;101;31,622;15,010;16,612;3,175;514;2,661;9,633;4,606;5,027;12,197;6,591;5,606;6,385;3,199;3,186;232;100;132;35,425;16,982;18,443;2,195;294;1,901;7,962;3,578;4,384;14,295;7,812;6,483;10,973;5,298;5,675
