cuadro;no;nivel;departamento;provincia;municipio_tioc;area_y_grupo_de_edad;2001_poblacion_total;2001_poblacion_hombres;2001_poblacion_mujeres;2001_promedio_anhos_estudio_total;2001_promedio_anhos_estudio_hombres;2001_promedio_anhos_estudio_mujeres;2012_poblacion_total;2012_poblacion_hombres;2012_poblacion_mujeres;2012_promedio_anhos_estudio_total;2012_promedio_anhos_estudio_hombres;2012_promedio_anhos_estudio_mujeres;2024_poblacion_total;2024_poblacion_hombres;2024_poblacion_mujeres;2024_promedio_anhos_estudio_total;2024_promedio_anhos_estudio_hombres;2024_promedio_anhos_estudio_mujeres
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5676;3653;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza (Autonom¡a Ind¡gena Originario Campesina de Salinas);25 a 39 ;;;;;;;;;;;;;;;;;;
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5677;3654;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza (Autonom¡a Ind¡gena Originario Campesina de Salinas);40 a 59 ;;;;;;;;;;;;;;;;;;
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5678;3655;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza (Autonom¡a Ind¡gena Originario Campesina de Salinas);60 o m s ;;;;;;;;;;;;;;;;;;
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5679;3656;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza (Autonom¡a Ind¡gena Originario Campesina de Salinas);Rural;5,228;2,669;2,559;5.9;7.3;4.5;7,346;3,799;3,547;8.1;9.3;6.8;10,369;5,292;5,077;10.0;10.9;9.1
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5680;3657;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza (Autonom¡a Ind¡gena Originario Campesina de Salinas);19 a 24 ;708;376;332;8.8;9.7;7.9;951;518;433;10.8;10.9;10.6;1,406;751;655;12.4;12.2;12.6
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5681;3658;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza (Autonom¡a Ind¡gena Originario Campesina de Salinas);25 a 39 ;1,552;810;742;8.1;9.3;6.9;2,362;1,271;1,091;10.0;10.8;9.1;3,268;1,697;1,571;12.1;12.3;11.8
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5682;3659;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza (Autonom¡a Ind¡gena Originario Campesina de Salinas);40 a 59 ;1,789;893;896;5.2;6.9;3.5;2,457;1,272;1,185;7.5;9.0;5.8;3,352;1,710;1,642;9.8;10.9;8.6
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5683;3660;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza (Autonom¡a Ind¡gena Originario Campesina de Salinas);60 o m s ;1,179;590;589;2.3;3.5;1.2;1,576;738;838;4.5;6.0;3.1;2,343;1,134;1,209;6.3;8.0;4.6
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5684;3661;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;Pampa Aullagas;1,592;832;760;4.9;6.2;3.5;1,757;932;825;6.5;7.6;5.3;2,112;1,086;1,026;8.6;9.6;7.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5685;3662;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;19 a 24 ;229;119;110;8.3;9.3;7.2;207;110;97;9.9;10.1;9.5;270;146;124;12.5;12.3;12.7
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5686;3663;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;25 a 39 ;528;286;242;6.6;7.8;5.1;575;302;273;8.7;9.7;7.7;591;307;284;11.9;12.3;11.5
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5687;3664;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;40 a 59 ;535;283;252;3.9;5.4;2.2;594;329;265;5.7;7.1;4.0;715;379;336;7.6;8.8;6.3
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5688;3665;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;60 o m s ;300;144;156;1.2;2.1;0.3;381;191;190;2.6;3.6;1.7;536;254;282;4.1;6.0;2.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5689;3666;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;Urbana;;;;;;;;;;;;;;;;;;
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5690;3667;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;19 a 24 ;;;;;;;;;;;;;;;;;;
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5691;3668;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;25 a 39 ;;;;;;;;;;;;;;;;;;
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5692;3669;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;40 a 59 ;;;;;;;;;;;;;;;;;;
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5693;3670;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;60 o m s ;;;;;;;;;;;;;;;;;;
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5694;3671;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;Rural;1,592;832;760;4.9;6.2;3.5;1,757;932;825;6.5;7.6;5.3;2,112;1,086;1,026;8.6;9.6;7.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5695;3672;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;19 a 24 ;229;119;110;8.3;9.3;7.2;207;110;97;9.9;10.1;9.5;270;146;124;12.5;12.3;12.7
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5696;3673;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;25 a 39 ;528;286;242;6.6;7.8;5.1;575;302;273;8.7;9.7;7.7;591;307;284;11.9;12.3;11.5
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5697;3674;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;40 a 59 ;535;283;252;3.9;5.4;2.2;594;329;265;5.7;7.1;4.0;715;379;336;7.6;8.8;6.3
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5698;3675;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;60 o m s ;300;144;156;1.2;2.1;0.3;381;191;190;2.6;3.6;1.7;536;254;282;4.1;6.0;2.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5699;3676;Provincia;Oruro;Sabaya;;Sabaya;3,788;1,982;1,806;6.8;8.0;5.6;6,178;3,209;2,969;8.8;9.6;7.9;12,215;6,245;5,970;10.6;11.0;10.1
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5700;3677;Provincia;Oruro;Sabaya;;19 a 24 ;708;356;352;8.9;9.5;8.3;1,217;664;553;11.0;11.2;10.8;2,392;1,286;1,106;12.2;12.1;12.2
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5701;3678;Provincia;Oruro;Sabaya;;25 a 39 ;1,369;730;639;8.3;9.4;7.0;2,410;1,252;1,158;10.1;10.6;9.6;4,918;2,496;2,422;11.8;11.9;11.7
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5702;3679;Provincia;Oruro;Sabaya;;40 a 59 ;1,128;584;544;5.7;7.3;4.0;1,712;877;835;7.3;8.7;5.9;3,516;1,774;1,742;9.4;10.2;8.6
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5703;3680;Provincia;Oruro;Sabaya;;60 o m s ;583;312;271;3.0;4.1;1.7;839;416;423;4.5;5.7;3.3;1,389;689;700;6.3;7.7;4.9
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5704;3681;Provincia;Oruro;Sabaya;;Urbana;;;;;;;;;;;;;2,163;1,172;991;11.2;11.5;10.8
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5705;3682;Provincia;Oruro;Sabaya;;19 a 24 ;;;;;;;;;;;;;563;302;261;11.9;11.8;11.9
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5706;3683;Provincia;Oruro;Sabaya;;25 a 39 ;;;;;;;;;;;;;973;525;448;11.8;12.1;11.5
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5707;3684;Provincia;Oruro;Sabaya;;40 a 59 ;;;;;;;;;;;;;488;269;219;10.0;10.9;8.9
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5708;3685;Provincia;Oruro;Sabaya;;60 o m s ;;;;;;;;;;;;;139;76;63;8.2;8.9;7.2
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5709;3686;Provincia;Oruro;Sabaya;;Rural;3,788;1,982;1,806;6.8;8.0;5.6;6,178;3,209;2,969;8.8;9.6;7.9;10,052;5,073;4,979;10.4;10.9;10.0
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5710;3687;Provincia;Oruro;Sabaya;;19 a 24 ;708;356;352;8.9;9.5;8.3;1,217;664;553;11.0;11.2;10.8;1,829;984;845;12.3;12.2;12.3
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5711;3688;Provincia;Oruro;Sabaya;;25 a 39 ;1,369;730;639;8.3;9.4;7.0;2,410;1,252;1,158;10.1;10.6;9.6;3,945;1,971;1,974;11.8;11.9;11.8
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5712;3689;Provincia;Oruro;Sabaya;;40 a 59 ;1,128;584;544;5.7;7.3;4.0;1,712;877;835;7.3;8.7;5.9;3,028;1,505;1,523;9.3;10.1;8.6
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5713;3690;Provincia;Oruro;Sabaya;;60 o m s ;583;312;271;3.0;4.1;1.7;839;416;423;4.5;5.7;3.3;1,250;613;637;6.1;7.5;4.7
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5714;3691;Municipio/TIOC;Oruro;Sabaya;Sabaya;Sabaya;2,669;1,408;1,261;7.1;8.2;5.8;4,679;2,432;2,247;9.0;9.7;8.1;10,018;5,126;4,892;10.7;11.1;10.3
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5715;3692;Municipio/TIOC;Oruro;Sabaya;Sabaya;19 a 24 ;478;246;232;9.5;9.9;9.2;881;492;389;11.4;11.4;11.4;2,025;1,103;922;12.3;12.1;12.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5716;3693;Municipio/TIOC;Oruro;Sabaya;Sabaya;25 a 39 ;954;516;438;8.4;9.5;7.1;1,836;946;890;10.4;10.8;10.0;4,017;2,047;1,970;12.0;12.1;12.0
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5717;3694;Municipio/TIOC;Oruro;Sabaya;Sabaya;40 a 59 ;825;429;396;6.0;7.7;4.3;1,339;688;651;7.4;8.8;6.0;2,871;1,433;1,438;9.5;10.2;8.8
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5718;3695;Municipio/TIOC;Oruro;Sabaya;Sabaya;60 o m s ;412;217;195;3.1;4.2;1.9;623;306;317;4.4;5.6;3.3;1,105;543;562;6.3;7.7;5.0
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5719;3696;Municipio/TIOC;Oruro;Sabaya;Sabaya;Urbana;;;;;;;;;;;;;2,163;1,172;991;11.2;11.5;10.8
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5720;3697;Municipio/TIOC;Oruro;Sabaya;Sabaya;19 a 24 ;;;;;;;;;;;;;563;302;261;11.9;11.8;11.9
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5721;3698;Municipio/TIOC;Oruro;Sabaya;Sabaya;25 a 39 ;;;;;;;;;;;;;973;525;448;11.8;12.1;11.5
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5722;3699;Municipio/TIOC;Oruro;Sabaya;Sabaya;40 a 59 ;;;;;;;;;;;;;488;269;219;10.0;10.9;8.9
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5723;3700;Municipio/TIOC;Oruro;Sabaya;Sabaya;60 o m s ;;;;;;;;;;;;;139;76;63;8.2;8.9;7.2
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5724;3701;Municipio/TIOC;Oruro;Sabaya;Sabaya;Rural;2,669;1,408;1,261;7.1;8.2;5.8;4,679;2,432;2,247;9.0;9.7;8.1;7,855;3,954;3,901;10.6;11.0;10.2
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5725;3702;Municipio/TIOC;Oruro;Sabaya;Sabaya;19 a 24 ;478;246;232;9.5;9.9;9.2;881;492;389;11.4;11.4;11.4;1,462;801;661;12.4;12.3;12.6
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5726;3703;Municipio/TIOC;Oruro;Sabaya;Sabaya;25 a 39 ;954;516;438;8.4;9.5;7.1;1,836;946;890;10.4;10.8;10.0;3,044;1,522;1,522;12.1;12.1;12.2
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 5727;3704;Municipio/TIOC;Oruro;Sabaya;Sabaya;40 a 59 ;825;429;396;6.0;7.7;4.3;1,339;688;651;7.4;8.8;6.0;2,383;1,164;1,219;9.4;10.1;8.8
