cuadro;no;nivel;departamento;provincia;municipio_tioc;area_y_grupo_de_edad;2001_poblacion_total;2001_poblacion_hombres;2001_poblacion_mujeres;2001_tasa_asistencia_total;2001_tasa_asistencia_hombres;2001_tasa_asistencia_mujeres;2012_poblacion_total;2012_poblacion_hombres;2012_poblacion_mujeres;2012_tasa_asistencia_total;2012_tasa_asistencia_hombres;2012_tasa_asistencia_mujeres;2024_poblacion_total;2024_poblacion_hombres;2024_poblacion_mujeres;2024_tasa_asistencia_total;2024_tasa_asistencia_hombres;2024_tasa_asistencia_mujeres;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4334;2311;Municipio/TIOC;Cochabamba;Carrasco;Totora;6 a 11 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4335;2312;Municipio/TIOC;Cochabamba;Carrasco;Totora;12 a 17 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4336;2313;Municipio/TIOC;Cochabamba;Carrasco;Totora;Rural;4,739;2,477;2,262;64.2;66.2;62.0;4,993;2,533;2,460;73.6;73.0;74.2;4,196;2,182;2,014;85.7;86.3;85.1;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4337;2314;Municipio/TIOC;Cochabamba;Carrasco;Totora;4 a 5 ;824;442;382;22.5;21.5;23.6;666;331;335;26.4;24.8;28.1;584;312;272;70.9;75.3;65.8;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4338;2315;Municipio/TIOC;Cochabamba;Carrasco;Totora;6 a 11 ;2,253;1,161;1,092;88.0;87.8;88.2;2,093;1,051;1,042;91.9;90.9;92.9;1,826;930;896;96.2;96.0;96.4;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4339;2316;Municipio/TIOC;Cochabamba;Carrasco;Totora;12 a 17 ;1,662;874;788;52.7;60.3;44.3;2,234;1,151;1,083;70.5;70.6;70.5;1,786;940;846;79.7;80.2;79.2;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4340;2317;Municipio/TIOC;Cochabamba;Carrasco;Pojo;Pojo;4,203;2,211;1,992;65.0;66.4;63.4;3,580;1,839;1,741;77.3;76.9;77.8;3,627;1,854;1,773;88.8;88.7;89.0;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4341;2318;Municipio/TIOC;Cochabamba;Carrasco;Pojo;4 a 5 ;681;320;361;32.6;31.6;33.5;499;255;244;27.1;28.6;25.4;467;209;258;67.9;67.0;68.6;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4342;2319;Municipio/TIOC;Cochabamba;Carrasco;Pojo;6 a 11 ;2,061;1,089;972;88.0;88.6;87.2;1,527;764;763;95.7;95.8;95.5;1,575;803;772;98.2;98.4;97.9;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4343;2320;Municipio/TIOC;Cochabamba;Carrasco;Pojo;12 a 17 ;1,461;802;659;47.7;50.2;44.6;1,554;820;734;75.5;74.4;76.7;1,585;842;743;85.7;84.8;86.8;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4344;2321;Municipio/TIOC;Cochabamba;Carrasco;Pojo;Urbana;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4345;2322;Municipio/TIOC;Cochabamba;Carrasco;Pojo;4 a 5 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4346;2323;Municipio/TIOC;Cochabamba;Carrasco;Pojo;6 a 11 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4347;2324;Municipio/TIOC;Cochabamba;Carrasco;Pojo;12 a 17 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4348;2325;Municipio/TIOC;Cochabamba;Carrasco;Pojo;Rural;4,203;2,211;1,992;65.0;66.4;63.4;3,580;1,839;1,741;77.3;76.9;77.8;3,627;1,854;1,773;88.8;88.7;89.0;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4349;2326;Municipio/TIOC;Cochabamba;Carrasco;Pojo;4 a 5 ;681;320;361;32.6;31.6;33.5;499;255;244;27.1;28.6;25.4;467;209;258;67.9;67.0;68.6;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4350;2327;Municipio/TIOC;Cochabamba;Carrasco;Pojo;6 a 11 ;2,061;1,089;972;88.0;88.6;87.2;1,527;764;763;95.7;95.8;95.5;1,575;803;772;98.2;98.4;97.9;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4351;2328;Municipio/TIOC;Cochabamba;Carrasco;Pojo;12 a 17 ;1,461;802;659;47.7;50.2;44.6;1,554;820;734;75.5;74.4;76.7;1,585;842;743;85.7;84.8;86.8;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4352;2329;Municipio/TIOC;Cochabamba;Carrasco;Pocona;Pocona;4,863;2,484;2,379;68.1;69.4;66.6;3,335;1,683;1,652;81.4;82.2;80.6;3,063;1,576;1,487;92.2;91.1;93.3;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4353;2330;Municipio/TIOC;Cochabamba;Carrasco;Pocona;4 a 5 ;761;371;390;39.6;39.1;40.0;433;223;210;39.7;38.1;41.4;384;202;182;83.1;80.2;86.3;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4354;2331;Municipio/TIOC;Cochabamba;Carrasco;Pocona;6 a 11 ;2,326;1,176;1,150;89.9;90.0;89.9;1,281;644;637;96.3;96.9;95.8;1,378;699;679;98.0;98.0;97.9;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4355;2332;Municipio/TIOC;Cochabamba;Carrasco;Pocona;12 a 17 ;1,776;937;839;51.6;55.7;47.1;1,621;816;805;80.8;82.7;78.9;1,301;675;626;88.7;87.3;90.3;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4356;2333;Municipio/TIOC;Cochabamba;Carrasco;Pocona;Urbana;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4357;2334;Municipio/TIOC;Cochabamba;Carrasco;Pocona;4 a 5 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4358;2335;Municipio/TIOC;Cochabamba;Carrasco;Pocona;6 a 11 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4359;2336;Municipio/TIOC;Cochabamba;Carrasco;Pocona;12 a 17 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4360;2337;Municipio/TIOC;Cochabamba;Carrasco;Pocona;Rural;4,863;2,484;2,379;68.1;69.4;66.6;3,335;1,683;1,652;81.4;82.2;80.6;3,063;1,576;1,487;92.2;91.1;93.3;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4361;2338;Municipio/TIOC;Cochabamba;Carrasco;Pocona;4 a 5 ;761;371;390;39.6;39.1;40.0;433;223;210;39.7;38.1;41.4;384;202;182;83.1;80.2;86.3;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4362;2339;Municipio/TIOC;Cochabamba;Carrasco;Pocona;6 a 11 ;2,326;1,176;1,150;89.9;90.0;89.9;1,281;644;637;96.3;96.9;95.8;1,378;699;679;98.0;98.0;97.9;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4363;2340;Municipio/TIOC;Cochabamba;Carrasco;Pocona;12 a 17 ;1,776;937;839;51.6;55.7;47.1;1,621;816;805;80.8;82.7;78.9;1,301;675;626;88.7;87.3;90.3;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4364;2341;Municipio/TIOC;Cochabamba;Carrasco;Chimoré;Chimoré;4,823;2,585;2,238;69.6;67.5;71.9;6,922;3,591;3,331;83.5;82.9;84.0;7,915;4,017;3,898;92.6;91.7;93.4;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4365;2342;Municipio/TIOC;Cochabamba;Carrasco;Chimoré;4 a 5 ;853;423;430;34.5;33.3;35.6;1,018;531;487;45.1;43.9;46.4;992;503;489;85.2;85.5;84.9;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4366;2343;Municipio/TIOC;Cochabamba;Carrasco;Chimoré;6 a 11 ;2,123;1,100;1,023;90.9;89.7;92.1;2,820;1,461;1,359;96.7;96.7;96.6;3,468;1,790;1,678;98.2;98.3;98.2;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4367;2344;Municipio/TIOC;Cochabamba;Carrasco;Chimoré;12 a 17 ;1,847;1,062;785;61.3;58.2;65.6;3,084;1,599;1,485;84.0;83.3;84.8;3,455;1,724;1,731;89.0;86.8;91.2;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4368;2345;Municipio/TIOC;Cochabamba;Carrasco;Chimoré;Urbana;1,186;625;561;72.2;67.4;77.5;1,870;949;921;85.4;85.1;85.7;3,097;1,554;1,543;93.2;92.2;94.1;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4369;2346;Municipio/TIOC;Cochabamba;Carrasco;Chimoré;4 a 5 ;169;85;84;43.2;44.7;41.7;248;118;130;50.4;40.7;59.2;387;195;192;87.1;88.2;85.9;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4370;2347;Municipio/TIOC;Cochabamba;Carrasco;Chimoré;6 a 11 ;474;239;235;93.9;94.1;93.6;768;402;366;96.7;96.3;97.3;1,391;713;678;98.8;99.0;98.5;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4371;2348;Municipio/TIOC;Cochabamba;Carrasco;Chimoré;12 a 17 ;543;301;242;62.2;52.5;74.4;854;429;425;85.4;86.9;83.8;1,319;646;673;89.0;85.9;92.0;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4372;2349;Municipio/TIOC;Cochabamba;Carrasco;Chimoré;Rural;3,637;1,960;1,677;68.7;67.6;70.1;5,052;2,642;2,410;82.7;82.1;83.4;4,818;2,463;2,355;92.2;91.4;93.0;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4373;2350;Municipio/TIOC;Cochabamba;Carrasco;Chimoré;4 a 5 ;684;338;346;32.3;30.5;34.1;770;413;357;43.4;44.8;41.7;605;308;297;84.0;83.8;84.2;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4374;2351;Municipio/TIOC;Cochabamba;Carrasco;Chimoré;6 a 11 ;1,649;861;788;90.0;88.5;91.6;2,052;1,059;993;96.6;96.9;96.4;2,077;1,077;1,000;97.8;97.8;97.9;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4375;2352;Municipio/TIOC;Cochabamba;Carrasco;Chimoré;12 a 17 ;1,304;761;543;61.0;60.4;61.7;2,230;1,170;1,060;83.5;82.0;85.3;2,136;1,078;1,058;89.0;87.3;90.7;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4376;2353;Municipio/TIOC;Cochabamba;Carrasco;Puerto Villarroel;Puerto Villarroel;13,869;7,501;6,368;72.1;71.5;72.8;15,471;8,041;7,430;83.3;82.6;84.1;18,894;9,724;9,170;92.1;91.6;92.7;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4377;2354;Municipio/TIOC;Cochabamba;Carrasco;Puerto Villarroel;4 a 5 ;2,426;1,290;1,136;35.6;34.4;37.0;2,020;1,073;947;41.5;40.5;42.7;2,565;1,294;1,271;80.9;81.0;80.9;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4378;2355;Municipio/TIOC;Cochabamba;Carrasco;Puerto Villarroel;6 a 11 ;6,202;3,260;2,942;92.1;91.9;92.4;6,171;3,119;3,052;96.8;96.8;96.8;8,391;4,344;4,047;98.3;98.2;98.4;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4379;2356;Municipio/TIOC;Cochabamba;Carrasco;Puerto Villarroel;12 a 17 ;5,241;2,951;2,290;65.2;65.1;65.4;7,280;3,849;3,431;83.6;82.9;84.3;7,938;4,086;3,852;89.2;87.9;90.6;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4380;2357;Municipio/TIOC;Cochabamba;Carrasco;Puerto Villarroel;Urbana;2,307;1,147;1,160;75.4;78.3;72.5;4,413;2,157;2,256;82.8;83.2;82.4;7,188;3,610;3,578;92.0;91.7;92.4;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4381;2358;Municipio/TIOC;Cochabamba;Carrasco;Puerto Villarroel;4 a 5 ;376;186;190;39.4;39.2;39.5;606;308;298;46.7;44.8;48.7;955;506;449;82.3;82.6;82.0;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4382;2359;Municipio/TIOC;Cochabamba;Carrasco;Puerto Villarroel;6 a 11 ;992;506;486;92.9;92.9;93.0;1,733;862;871;96.0;96.3;95.6;3,218;1,629;1,589;97.9;97.7;98.0;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4383;2360;Municipio/TIOC;Cochabamba;Carrasco;Puerto Villarroel;12 a 17 ;939;455;484;71.2;78.0;64.9;2,074;987;1,087;82.4;83.8;81.1;3,015;1,475;1,540;88.9;88.1;89.6;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4384;2361;Municipio/TIOC;Cochabamba;Carrasco;Puerto Villarroel;Rural;11,562;6,354;5,208;71.4;70.2;72.8;11,058;5,884;5,174;83.6;82.4;84.9;11,706;6,114;5,592;92.2;91.5;92.9;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 4385;2362;Municipio/TIOC;Cochabamba;Carrasco;Puerto Villarroel;4 a 5 ;2,050;1,104;946;34.9;33.6;36.5;1,414;765;649;39.3;38.8;39.9;1,610;788;822;80.1;79.9;80.3;;;
