cuadro;no;nivel;departamento;provincia;municipio_tioc;area;numero_de_personas_2001_total;numero_de_personas_2001_tiene;numero_de_personas_2001_no_tiene;numero_de_personas_2012_total;numero_de_personas_2012_tiene;numero_de_personas_2012_no_tiene;numero_de_personas_2024_total;numero_de_personas_2024_tiene;numero_de_personas_2024_no_tiene
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2726;703;Municipio/TIOC;Oruro;Litoral;Esmeralda;Esmeralda;950;527;423;2,688;2,255;433;3,856;3,615;241
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2727;704;Municipio/TIOC;Oruro;Litoral;Esmeralda;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2728;705;Municipio/TIOC;Oruro;Litoral;Esmeralda;Rural;950;527;423;2,688;2,255;433;3,856;3,615;241
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2729;706;Provincia;Oruro;Poopó;;Poopó;14,884;8,459;6,425;16,387;12,777;3,610;16,858;14,464;2,394
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2730;707;Provincia;Oruro;Poopó;;Urbana;;;;3,513;3,479;34;4,626;4,550;76
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2731;708;Provincia;Oruro;Poopó;;Rural;14,884;8,459;6,425;12,874;9,298;3,576;12,232;9,914;2,318
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2732;709;Municipio/TIOC;Oruro;Poopó;Poopó;Poopó;6,128;2,952;3,176;7,225;5,762;1,463;9,120;8,017;1,103
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2733;710;Municipio/TIOC;Oruro;Poopó;Poopó;Urbana;;;;3,513;3,479;34;4,626;4,550;76
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2734;711;Municipio/TIOC;Oruro;Poopó;Poopó;Rural;6,128;2,952;3,176;3,712;2,283;1,429;4,494;3,467;1,027
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2735;712;Municipio/TIOC;Oruro;Poopó;Pazña;Pazña;5,451;3,576;1,875;5,933;4,370;1,563;4,175;3,319;856
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2736;713;Municipio/TIOC;Oruro;Poopó;Pazña;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2737;714;Municipio/TIOC;Oruro;Poopó;Pazña;Rural;5,451;3,576;1,875;5,933;4,370;1,563;4,175;3,319;856
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2738;715;Municipio/TIOC;Oruro;Poopó;Antequera;Antequera;3,305;1,931;1,374;3,229;2,645;584;3,563;3,128;435
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2739;716;Municipio/TIOC;Oruro;Poopó;Antequera;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2740;717;Municipio/TIOC;Oruro;Poopó;Antequera;Rural;3,305;1,931;1,374;3,229;2,645;584;3,563;3,128;435
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2741;718;Provincia;Oruro;Pantaleón Dalence;;Pantaleón Dalence;23,348;18,684;4,664;28,910;25,518;3,392;25,494;23,934;1,560
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2742;719;Provincia;Oruro;Pantaleón Dalence;;Urbana;17,067;15,609;1,458;22,569;21,807;762;18,774;18,298;476
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2743;720;Provincia;Oruro;Pantaleón Dalence;;Rural;6,281;3,075;3,206;6,341;3,711;2,630;6,720;5,636;1,084
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2744;721;Municipio/TIOC;Oruro;Pantaleón Dalence;Huanuni;Huanuni;19,182;15,677;3,505;24,170;21,915;2,255;19,417;18,458;959
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2745;722;Municipio/TIOC;Oruro;Pantaleón Dalence;Huanuni;Urbana;14,865;13,546;1,319;19,883;19,130;753;15,607;15,178;429
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2746;723;Municipio/TIOC;Oruro;Pantaleón Dalence;Huanuni;Rural;4,317;2,131;2,186;4,287;2,785;1,502;3,810;3,280;530
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2747;724;Municipio/TIOC;Oruro;Pantaleón Dalence;Machacamarca;Machacamarca;4,166;3,007;1,159;4,740;3,603;1,137;6,077;5,476;601
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2748;725;Municipio/TIOC;Oruro;Pantaleón Dalence;Machacamarca;Urbana;2,202;2,063;139;2,686;2,677;9;3,167;3,120;47
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2749;726;Municipio/TIOC;Oruro;Pantaleón Dalence;Machacamarca;Rural;1,964;944;1,020;2,054;926;1,128;2,910;2,356;554
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2750;727;Provincia;Oruro;Ladislao Cabrera;;Ladislao Cabrera;11,641;4,626;7,015;14,649;8,128;6,521;19,047;15,134;3,913
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2751;728;Provincia;Oruro;Ladislao Cabrera;;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2752;729;Provincia;Oruro;Ladislao Cabrera;;Rural;11,641;4,626;7,015;14,649;8,128;6,521;19,047;15,134;3,913
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2753;730;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza (Autonomía Indígena Originario Campesina de Salinas);Salinas de Garci Mendoza (Autonomía Indígena Originario Campesina de Salinas);8,675;4,189;4,486;11,717;6,712;5,005;15,855;12,884;2,971
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2754;731;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza (Autonomía Indígena Originario Campesina de Salinas);Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2755;732;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza (Autonomía Indígena Originario Campesina de Salinas);Rural;8,675;4,189;4,486;11,717;6,712;5,005;15,855;12,884;2,971
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2756;733;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;Pampa Aullagas;2,966;437;2,529;2,932;1,416;1,516;3,192;2,250;942
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2757;734;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2758;735;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;Rural;2,966;437;2,529;2,932;1,416;1,516;3,192;2,250;942
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2759;736;Provincia;Oruro;Sabaya;;Sabaya;6,887;3,207;3,680;10,658;6,130;4,528;18,399;15,278;3,121
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2760;737;Provincia;Oruro;Sabaya;;Urbana;;;;;;;2,326;2,202;124
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2761;738;Provincia;Oruro;Sabaya;;Rural;6,887;3,207;3,680;10,658;6,130;4,528;16,073;13,076;2,997
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2762;739;Municipio/TIOC;Oruro;Sabaya;Sabaya;Sabaya;4,457;2,544;1,913;7,804;5,075;2,729;14,680;12,713;1,967
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2763;740;Municipio/TIOC;Oruro;Sabaya;Sabaya;Urbana;;;;;;;2,326;2,202;124
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2764;741;Municipio/TIOC;Oruro;Sabaya;Sabaya;Rural;4,457;2,544;1,913;7,804;5,075;2,729;12,354;10,511;1,843
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2765;742;Municipio/TIOC;Oruro;Sabaya;Coipasa;Coipasa;616;50;566;874;122;752;1,379;1,233;146
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2766;743;Municipio/TIOC;Oruro;Sabaya;Coipasa;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2767;744;Municipio/TIOC;Oruro;Sabaya;Coipasa;Rural;616;50;566;874;122;752;1,379;1,233;146
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2768;745;Municipio/TIOC;Oruro;Sabaya;Uru Chipaya (Nación Originaria Uru Chipaya);Uru Chipaya (Nación Originaria Uru Chipaya);1,814;613;1,201;1,980;933;1,047;2,340;1,332;1,008
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2769;746;Municipio/TIOC;Oruro;Sabaya;Uru Chipaya (Nación Originaria Uru Chipaya);Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2770;747;Municipio/TIOC;Oruro;Sabaya;Uru Chipaya (Nación Originaria Uru Chipaya);Rural;1,814;613;1,201;1,980;933;1,047;2,340;1,332;1,008
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2771;748;Provincia;Oruro;Saucarí;;Saucarí;7,665;2,064;5,601;10,027;2,453;7,574;12,134;7,604;4,530
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2772;749;Provincia;Oruro;Saucarí;;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2773;750;Provincia;Oruro;Saucarí;;Rural;7,665;2,064;5,601;10,027;2,453;7,574;12,134;7,604;4,530
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2774;751;Municipio/TIOC;Oruro;Saucarí;Toledo;Toledo;7,665;2,064;5,601;10,027;2,453;7,574;12,134;7,604;4,530
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2775;752;Municipio/TIOC;Oruro;Saucarí;Toledo;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2776;753;Municipio/TIOC;Oruro;Saucarí;Toledo;Rural;7,665;2,064;5,601;10,027;2,453;7,574;12,134;7,604;4,530
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2777;754;Provincia;Oruro;Tomás Barrón;;Tomás Barrón;5,392;3,034;2,358;5,228;3,785;1,443;5,325;4,283;1,042
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2778;755;Provincia;Oruro;Tomás Barrón;;Urbana;2,463;2,334;129;2,601;2,556;45;2,177;2,150;27
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2779;756;Provincia;Oruro;Tomás Barrón;;Rural;2,929;700;2,229;2,627;1,229;1,398;3,148;2,133;1,015
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2780;757;Municipio/TIOC;Oruro;Tomás Barrón;Eucaliptus;Eucaliptus;5,392;3,034;2,358;5,228;3,785;1,443;5,325;4,283;1,042
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2781;758;Municipio/TIOC;Oruro;Tomás Barrón;Eucaliptus;Urbana;2,463;2,334;129;2,601;2,556;45;2,177;2,150;27
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2782;759;Municipio/TIOC;Oruro;Tomás Barrón;Eucaliptus;Rural;2,929;700;2,229;2,627;1,229;1,398;3,148;2,133;1,015
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2783;760;Provincia;Oruro;Sur Carangas;;Sur Carangas;6,117;1,768;4,349;7,178;3,437;3,741;9,347;6,567;2,780
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2784;761;Provincia;Oruro;Sur Carangas;;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2785;762;Provincia;Oruro;Sur Carangas;;Rural;6,117;1,768;4,349;7,178;3,437;3,741;9,347;6,567;2,780
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2786;763;Municipio/TIOC;Oruro;Sur Carangas;Andamarca;Andamarca;4,569;1,314;3,255;5,185;2,201;2,984;6,297;4,162;2,135
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2787;764;Municipio/TIOC;Oruro;Sur Carangas;Andamarca;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2788;765;Municipio/TIOC;Oruro;Sur Carangas;Andamarca;Rural;4,569;1,314;3,255;5,185;2,201;2,984;6,297;4,162;2,135
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2789;766;Municipio/TIOC;Oruro;Sur Carangas;Belén de Andamarca;Belén de Andamarca;1,548;454;1,094;1,993;1,236;757;3,050;2,405;645
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2790;767;Municipio/TIOC;Oruro;Sur Carangas;Belén de Andamarca;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2791;768;Municipio/TIOC;Oruro;Sur Carangas;Belén de Andamarca;Rural;1,548;454;1,094;1,993;1,236;757;3,050;2,405;645
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2792;769;Provincia;Oruro;San Pedro de Totora;;San Pedro de Totora;4,907;1,373;3,534;5,494;2,254;3,240;6,624;3,905;2,719
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2793;770;Provincia;Oruro;San Pedro de Totora;;Urbana;;;;;;;;;
