cuadro;no;nivel;departamento;provincia;municipio_tioc;area_y_grupo_de_edad;numero_total_total;numero_total_hombres;numero_total_mujeres;numero_agricultura,_ganaderia,_silvicultura_total;numero_agricultura,_ganaderia,_silvicultura_hombres;numero_agricultura,_ganaderia,_silvicultura_mujeres;numero_pesca_total;numero_pesca_hombres;numero_pesca_mujeres;numero_explotacion_de_minas_y_canteras_total;numero_explotacion_de_minas_y_canteras_hombres;numero_explotacion_de_minas_y_canteras_mujeres;numero_industria_manufacturera_total;numero_industria_manufacturera_hombres;numero_industria_manufacturera_mujeres;numero__electricidad,_gas_y_agua_total;numero__electricidad,_gas_y_agua_hombres;numero__electricidad,_gas_y_agua_mujeres;numero_construccion_total;numero_construccion_hombres;numero_construccion_mujeres;numero_comercio_al_por_mayor_y_menor_total;numero_comercio_al_por_mayor_y_menor_hombres;numero_comercio_al_por_mayor_y_menor_mujeres;numero_transporte,_almacenamiento_y_comunicacion_total;numero_transporte,_almacenamiento_y_comunicacion_hombres;numero_transporte,_almacenamiento_y_comunicacion_mujeres;numero_hoteles_y_restaurantes_total;numero_hoteles_y_restaurantes_hombres;numero_hoteles_y_restaurantes_mujeres;numero_intermedicion_financiera_total;numero_intermedicion_financiera_hombres;numero_intermedicion_financiera_mujeres;numero_servicios_inmobiliarios,_empresariales_y_de_alquiler_total;numero_servicios_inmobiliarios,_empresariales_y_de_alquiler_hombres;numero_servicios_inmobiliarios,_empresariales_y_de_alquiler_mujeres;numero_administracion,_publica,_defensa_y_seguridad_social_total;numero_administracion,_publica,_defensa_y_seguridad_social_hombres;numero_administracion,_publica,_defensa_y_seguridad_social_mujeres;numero_educacion_total;numero_educacion_hombres;numero_educacion_mujeres;numero_servicios_sociales_y_de_salud_total;numero_servicios_sociales_y_de_salud_hombres;numero_servicios_sociales_y_de_salud_mujeres;numero_servicios_comunitarios,_sociales_y_personales_total;numero_servicios_comunitarios,_sociales_y_personales_hombres;numero_servicios_comunitarios,_sociales_y_personales_mujeres;numero_servicios_a_los_hogares_y_servicios_domesticos_total;numero_servicios_a_los_hogares_y_servicios_domesticos_hombres;numero_servicios_a_los_hogares_y_servicios_domesticos_mujeres;numero_servicios_de_organizaciones_extraterritoriales_total;numero_servicios_de_organizaciones_extraterritoriales_hombres;numero_servicios_de_organizaciones_extraterritoriales_mujeres;numero_sin_especificar_total;numero_sin_especificar_hombres;numero_sin_especificar_mujeres
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6667;5334;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;40 a 49;292;174;118;194;110;84;0;0;0;5;4;1;3;1;2;0;0;0;13;13;0;21;7;14;6;6;0;6;0;6;0;0;0;1;1;0;4;4;0;23;17;6;2;1;1;4;4;0;0;0;0;0;0;0;10;6;4
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6668;5335;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;50 a 59;241;141;100;189;111;78;0;0;0;4;4;0;4;0;4;0;0;0;7;7;0;15;4;11;3;3;0;3;0;3;0;0;0;2;2;0;2;1;1;5;5;0;0;0;0;2;2;0;1;0;1;0;0;0;4;2;2
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6669;5336;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;60 o más;295;178;117;245;154;91;0;0;0;0;0;0;3;0;3;0;0;0;8;8;0;16;3;13;3;3;0;4;0;4;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;4;2;2;0;0;0;8;4;4
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6670;5337;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;Urbana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6671;5339;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;14 a 19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6672;5340;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;20 a 29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6673;5341;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;30 a 39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6674;5342;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;40 a 49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6675;5343;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;50 a 59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6676;5344;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;60 o más;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6677;5345;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;Rural;1,426;844;582;1,003;596;407;0;0;0;16;15;1;29;10;19;0;0;0;51;51;0;96;32;64;31;30;1;22;0;22;1;1;0;6;4;2;10;9;1;68;37;31;10;5;5;34;33;1;10;2;8;0;0;0;39;19;20
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6678;5347;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;14 a 19;86;43;43;57;27;30;0;0;0;1;1;0;3;0;3;0;0;0;4;4;0;6;3;3;3;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;0;3;0;0;0;5;2;3
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6679;5348;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;20 a 29;263;151;112;156;95;61;0;0;0;4;4;0;13;7;6;0;0;0;10;10;0;22;7;15;11;10;1;3;0;3;0;0;0;3;1;2;0;0;0;18;3;15;4;1;3;12;11;1;1;0;1;0;0;0;6;2;4
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6680;5349;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;30 a 39;249;157;92;162;99;63;0;0;0;2;2;0;3;2;1;0;0;0;9;9;0;16;8;8;5;5;0;5;0;5;0;0;0;0;0;0;4;4;0;21;11;10;3;2;1;12;12;0;1;0;1;0;0;0;6;3;3
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6681;5350;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;40 a 49;292;174;118;194;110;84;0;0;0;5;4;1;3;1;2;0;0;0;13;13;0;21;7;14;6;6;0;6;0;6;0;0;0;1;1;0;4;4;0;23;17;6;2;1;1;4;4;0;0;0;0;0;0;0;10;6;4
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6682;5351;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;50 a 59;241;141;100;189;111;78;0;0;0;4;4;0;4;0;4;0;0;0;7;7;0;15;4;11;3;3;0;3;0;3;0;0;0;2;2;0;2;1;1;5;5;0;0;0;0;2;2;0;1;0;1;0;0;0;4;2;2
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6683;5352;Municipio/TIOC;Oruro;Abaroa;Santuario de Quillacas;60 o más;295;178;117;245;154;91;0;0;0;0;0;0;3;0;3;0;0;0;8;8;0;16;3;13;3;3;0;4;0;4;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;4;2;2;0;0;0;8;4;4
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6684;5353;Provincia;Oruro;Carangas;;Carangas;4,817;2,736;2,081;3,751;2,080;1,671;0;0;0;3;3;0;166;74;92;1;1;0;133;130;3;167;63;104;71;69;2;37;1;36;0;0;0;6;5;1;71;65;6;205;154;51;29;13;16;30;29;1;29;2;27;0;0;0;118;47;71
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6685;5355;Provincia;Oruro;Carangas;;14 a 19;242;124;118;170;78;92;0;0;0;1;1;0;6;4;2;0;0;0;8;8;0;2;2;0;0;0;0;4;1;3;0;0;0;0;0;0;15;14;1;2;1;1;0;0;0;1;1;0;7;0;7;0;0;0;26;14;12
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6686;5356;Provincia;Oruro;Carangas;;20 a 29;835;494;341;571;340;231;0;0;0;0;0;0;40;18;22;1;1;0;39;37;2;41;14;27;28;27;1;8;0;8;0;0;0;0;0;0;15;14;1;47;24;23;9;3;6;8;8;0;5;0;5;0;0;0;23;8;15
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6687;5357;Provincia;Oruro;Carangas;;30 a 39;805;475;330;584;340;244;0;0;0;0;0;0;30;12;18;0;0;0;27;27;0;35;12;23;18;18;0;4;0;4;0;0;0;3;2;1;21;17;4;46;28;18;9;5;4;11;10;1;3;0;3;0;0;0;14;4;10
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6688;5358;Provincia;Oruro;Carangas;;40 a 49;911;523;388;682;365;317;0;0;0;1;1;0;30;11;19;0;0;0;25;25;0;35;13;22;13;13;0;11;0;11;0;0;0;2;2;0;16;16;0;72;64;8;3;2;1;5;5;0;4;1;3;0;0;0;12;5;7
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6689;5359;Provincia;Oruro;Carangas;;50 a 59;837;472;365;682;373;309;0;0;0;1;1;0;26;13;13;0;0;0;18;17;1;27;8;19;10;10;0;8;0;8;0;0;0;1;1;0;3;3;0;36;35;1;4;2;2;1;1;0;3;0;3;0;0;0;17;8;9
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6690;5360;Provincia;Oruro;Carangas;;60 o más;1,187;648;539;1,062;584;478;0;0;0;0;0;0;34;16;18;0;0;0;16;16;0;27;14;13;2;1;1;2;0;2;0;0;0;0;0;0;1;1;0;2;2;0;4;1;3;4;4;0;7;1;6;0;0;0;26;8;18
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6691;5361;Provincia;Oruro;Carangas;;Urbana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6692;5363;Provincia;Oruro;Carangas;;14 a 19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6693;5364;Provincia;Oruro;Carangas;;20 a 29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6694;5365;Provincia;Oruro;Carangas;;30 a 39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6695;5366;Provincia;Oruro;Carangas;;40 a 49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6696;5367;Provincia;Oruro;Carangas;;50 a 59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6697;5368;Provincia;Oruro;Carangas;;60 o más;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6698;5369;Provincia;Oruro;Carangas;;Rural;4,817;2,736;2,081;3,751;2,080;1,671;0;0;0;3;3;0;166;74;92;1;1;0;133;130;3;167;63;104;71;69;2;37;1;36;0;0;0;6;5;1;71;65;6;205;154;51;29;13;16;30;29;1;29;2;27;0;0;0;118;47;71
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6699;5371;Provincia;Oruro;Carangas;;14 a 19;242;124;118;170;78;92;0;0;0;1;1;0;6;4;2;0;0;0;8;8;0;2;2;0;0;0;0;4;1;3;0;0;0;0;0;0;15;14;1;2;1;1;0;0;0;1;1;0;7;0;7;0;0;0;26;14;12
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6700;5372;Provincia;Oruro;Carangas;;20 a 29;835;494;341;571;340;231;0;0;0;0;0;0;40;18;22;1;1;0;39;37;2;41;14;27;28;27;1;8;0;8;0;0;0;0;0;0;15;14;1;47;24;23;9;3;6;8;8;0;5;0;5;0;0;0;23;8;15
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6701;5373;Provincia;Oruro;Carangas;;30 a 39;805;475;330;584;340;244;0;0;0;0;0;0;30;12;18;0;0;0;27;27;0;35;12;23;18;18;0;4;0;4;0;0;0;3;2;1;21;17;4;46;28;18;9;5;4;11;10;1;3;0;3;0;0;0;14;4;10
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6702;5374;Provincia;Oruro;Carangas;;40 a 49;911;523;388;682;365;317;0;0;0;1;1;0;30;11;19;0;0;0;25;25;0;35;13;22;13;13;0;11;0;11;0;0;0;2;2;0;16;16;0;72;64;8;3;2;1;5;5;0;4;1;3;0;0;0;12;5;7
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6703;5375;Provincia;Oruro;Carangas;;50 a 59;837;472;365;682;373;309;0;0;0;1;1;0;26;13;13;0;0;0;18;17;1;27;8;19;10;10;0;8;0;8;0;0;0;1;1;0;3;3;0;36;35;1;4;2;2;1;1;0;3;0;3;0;0;0;17;8;9
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6704;5376;Provincia;Oruro;Carangas;;60 o más;1,187;648;539;1,062;584;478;0;0;0;0;0;0;34;16;18;0;0;0;16;16;0;27;14;13;2;1;1;2;0;2;0;0;0;0;0;0;1;1;0;2;2;0;4;1;3;4;4;0;7;1;6;0;0;0;26;8;18
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6705;5377;Municipio/TIOC;Oruro;Carangas;Corque;Corque;4,110;2,350;1,760;3,251;1,834;1,417;0;0;0;3;3;0;139;58;81;1;1;0;98;96;2;139;51;88;61;59;2;33;1;32;0;0;0;3;3;0;69;63;6;161;121;40;21;9;12;30;29;1;26;1;25;0;0;0;75;21;54
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 6706;5379;Municipio/TIOC;Oruro;Carangas;Corque;14 a 19;211;112;99;152;73;79;0;0;0;1;1;0;5;4;1;0;0;0;6;6;0;1;1;0;0;0;0;3;1;2;0;0;0;0;0;0;15;14;1;2;1;1;0;0;0;1;1;0;5;0;5;0;0;0;20;10;10
